,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime
481,1ed2f86dd58e1a90cee2f686d3d9d3d6,insert,895849568,0,589899,0.005412005292261248,0,1,0,8,8A,7A,2024-04-14 19:56:23,0.0,0.0,0.0031023784901758012,0.34,False,False,False,False,0,0,normal,immediate,1ed2f86dd58e1a90cee2f686d3d9d3d6,17179869184.0,0.05488564717071608,0.05488564717071608
782,df8a6877db0ad06fba8d8d00d4d9cb29,insert,540154344,0,186375,0.004691456938394778,0,1,0,8,4A,5A,2024-04-14 19:58:05,0.0,0.0,0.0,0.11,False,False,False,False,0,0,normal,immediate,df8a6877db0ad06fba8d8d00d4d9cb29,17179869184.0,0.03379769781848856,0.03379769781848856
220,17af868c362b744aad1b4d20b2a9de67,insert,1612588535,0,289870,0.006073315591071479,0,1,0,8,3A,5A,2024-04-14 19:58:18,0.0,0.0,0.002068252326783868,0.18,False,False,False,False,0,0,normal,immediate,17af868c362b744aad1b4d20b2a9de67,17179869184.0,0.0969185370884299,0.0969185370884299
534,1c2ae8ec0ea09ce26faa0bfc55df6d32,insert,7873568847,0,131150,0.008998621140954255,0,1,0,8,3A,3A,2024-04-14 19:58:22,0.0,0.0,0.002068252326783868,0.13,False,False,False,False,0,0,normal,immediate,1c2ae8ec0ea09ce26faa0bfc55df6d32,17179869184.0,0.4628089701302225,0.4628089701302225
330,659d8e5909ccdf4b948a770f6e440822,insert,25605217914,0,509794,0.02904275211055621,0,1,0,8,1A,7A,2024-04-14 19:58:31,0.0,0.0,0.0062047569803516025,0.46,False,False,False,False,0,0,normal,immediate,659d8e5909ccdf4b948a770f6e440822,17179869184.0,1.504970891925119,1.504970891925119
249,f932ba21d8ee59c560708e9d2d427fde,insert,4987603792,0,302317,0.007998892510342793,0,2,0,8,"1A,8A",5A,2024-04-14 19:59:39,0.0,0.0,0.001034126163391934,0.21,False,False,False,False,0,0,normal,immediate,f932ba21d8ee59c560708e9d2d427fde,17179869184.0,0.294333793716056,0.294333793716056
252,f9fc5c8ebf6749e196ae633abe61a497,insert,5308192625,0,295153,0.006922409511388692,0,1,0,8,4A,5A,2024-04-14 19:59:54,0.0,0.0,0.001034126163391934,0.2,False,False,False,False,0,0,normal,immediate,f9fc5c8ebf6749e196ae633abe61a497,17179869184.0,0.3124558613008044,0.3124558613008044
293,c8619c94ddafc767a3e4a486190c6eaa,insert,772635233,0,839783,0.005454401353356526,0,1,0,8,3A,0A,2024-04-14 20:00:45,0.0,0.0,0.0,0.48,False,False,False,False,0,0,normal,immediate,c8619c94ddafc767a3e4a486190c6eaa,17179869184.0,0.04774937213304504,0.04774937213304504
754,b32518b427aeaf882ca59e6533a13c45,select,25915009961,2777,0,0.03324384827065884,0,1,55540,8,9A,,2024-04-14 20:01:17,1.0716064480934727e-07,2.143212896186945e-06,0.002068252326783868,0.18,False,False,False,False,0,0,normal,immediate,b32518b427aeaf882ca59e6533a13c45,17179869184.0,1.5250740365143476,1.5250740365143476
197,b92ebd439b6869131bc50bafa156e483,select,8378318979,353,0,0.010580028471857808,0,2,10591,8,"2A,9A",,2024-04-14 20:01:30,4.2142942479757414e-08,1.2642882743927223e-06,0.0031023784901758012,0.06,False,False,False,False,0,0,normal,immediate,b92ebd439b6869131bc50bafa156e483,17179869184.0,0.49297236439042935,0.49297236439042935
373,75d89e8c672235e703c3afefcaf6ff1f,insert,1585190627,0,1103245,0.00417639959111238,0,1,0,8,0A,7A,2024-04-14 20:01:53,0.0,0.0,0.002068252326783868,0.63,False,False,False,False,0,0,normal,immediate,75d89e8c672235e703c3afefcaf6ff1f,17179869184.0,0.09442265560604346,0.09442265560604346
928,2b576d437ec2671d1cc288138a31b803,insert,1424943105,0,138141,0.0055016972024324855,0,1,0,8,8A,5A,2024-04-14 20:02:40,0.0,0.0,0.002068252326783868,0.09,False,False,False,False,0,0,normal,immediate,2b576d437ec2671d1cc288138a31b803,17179869184.0,0.08570149454252587,0.08570149454252587
920,b23c2690a2af9c09ea746e3cb1525d7a,insert,74525818635,0,326522,0.0772501317025532,0,1,0,8,4A,5A,2024-04-14 20:03:16,0.0,0.0,0.001034126163391934,0.67,False,False,False,False,0,0,normal,immediate,b23c2690a2af9c09ea746e3cb1525d7a,17179869184.0,4.376617652337784,4.376617652337784
601,436a6f818d593eecd8bb3aa6a9bfac26,insert,9404824156,0,372214,0.013233420211938986,0,2,0,8,"8A,6A",3A,2024-04-14 20:03:21,0.0,0.0,0.002068252326783868,0.27,False,False,False,False,0,0,normal,immediate,436a6f818d593eecd8bb3aa6a9bfac26,17179869184.0,0.5540711912355041,0.5540711912355041
503,aeec8d7ab1a47bb22d4bf5ea48a139f5,insert,1837690125,0,610613,0.012518291982254027,0,1,0,8,9A,4A,2024-04-14 20:03:33,0.0,0.0,0.0031023784901758012,0.37,False,False,False,False,0,0,normal,immediate,aeec8d7ab1a47bb22d4bf5ea48a139f5,17179869184.0,0.1132623320056079,0.1132623320056079
702,00f95fa9563ad2d9d0ee11ae2c2023e9,insert,2835779865,0,260824,0.012065374359824108,0,1,0,8,1A,7A,2024-04-14 20:04:16,0.0,0.0,0.002068252326783868,0.18,False,False,False,False,0,0,normal,immediate,00f95fa9563ad2d9d0ee11ae2c2023e9,17179869184.0,0.17111198194202054,0.17111198194202054
933,d506687960e7c8e9a2e87837e95b4fab,insert,846646175,0,242608,0.004671342304417094,0,1,0,8,1A,5A,2024-04-14 20:04:36,0.0,0.0,0.0031023784901758012,0.15,False,False,False,False,0,0,normal,immediate,d506687960e7c8e9a2e87837e95b4fab,17179869184.0,0.05163108626449163,0.05163108626449163
871,8a4f0f36885df1bb6010da5c6fd3c334,insert,4125213572,0,294365,0.008123167634197855,0,1,0,8,1A,7A,2024-04-14 20:05:55,0.0,0.0,0.002068252326783868,0.2,False,False,False,False,0,0,normal,immediate,8a4f0f36885df1bb6010da5c6fd3c334,17179869184.0,0.24419775090981338,0.24419775090981338
967,6551dccad9abcd764036cb335f826546,insert,512002075,0,791055,0.002103815664055048,0,2,0,8,"0A,8A",2A,2024-04-14 20:07:07,0.0,0.0,0.001034126163391934,0.45,False,False,False,False,0,0,normal,immediate,6551dccad9abcd764036cb335f826546,17179869184.0,0.030900396461823135,0.030900396461823135
100,80f3f72947e00fc8e1541325367f2106,insert,1334597458,0,429651,0.0018960343840837472,0,1,0,8,8A,7A,2024-04-14 20:07:10,0.0,0.0,0.0031023784901758012,0.25,False,False,False,False,0,0,normal,immediate,80f3f72947e00fc8e1541325367f2106,17179869184.0,0.07865682246300057,0.07865682246300057
917,d506687960e7c8e9a2e87837e95b4fab,insert,845592049,0,242608,0.004671342304417094,0,1,0,8,8A,7A,2024-04-14 20:08:35,0.0,0.0,0.0031023784901758012,0.15,False,False,False,False,0,0,normal,immediate,d506687960e7c8e9a2e87837e95b4fab,17179869184.0,0.05156972805572356,0.05156972805572356
760,0ce8c2ee32d589a7b12343b37e3d8381,insert,2059909375,0,591437,0.007197808080593373,0,1,0,8,1A,7A,2024-04-14 20:08:56,0.0,0.0,0.0031023784901758012,0.35,False,False,False,False,0,0,normal,immediate,0ce8c2ee32d589a7b12343b37e3d8381,17179869184.0,0.12353583661711694,0.12353583661711694
102,2e8c2d5c94f027773cd59868667095d9,insert,953408605,0,156351,0.0031219749996023003,0,2,0,8,"6A,3A",7A,2024-04-14 20:09:54,0.0,0.0,0.001034126163391934,0.1,False,False,False,False,0,0,normal,immediate,2e8c2d5c94f027773cd59868667095d9,17179869184.0,0.05706577311761462,0.05706577311761462
636,80f3f72947e00fc8e1541325367f2106,insert,1335412558,0,429651,0.0018960343840837472,0,1,0,8,4A,5A,2024-04-14 20:11:11,0.0,0.0,0.0031023784901758012,0.25,False,False,False,False,0,0,normal,immediate,80f3f72947e00fc8e1541325367f2106,17179869184.0,0.07870426752741114,0.07870426752741114
20,89bae343b1e3ab3a61958cbcca7fe873,insert,945693901,0,249103,0.002715353075475403,0,2,0,8,"1A,9A",9A,2024-04-14 20:13:52,0.0,0.0,0.002068252326783868,0.15,False,False,False,False,0,0,normal,immediate,89bae343b1e3ab3a61958cbcca7fe873,17179869184.0,0.05641880615803645,0.05641880615803645
528,923cd5ca205fd127c51551d32e20fca8,select,9575398163,18292,0,0.009921329422585334,0,2,548863,9,"6A,1A",,2024-04-14 20:21:07,1.9106847006394927e-06,5.732054101918478e-05,0.004136504653567736,0.06,False,False,False,False,0,0,normal,immediate,923cd5ca205fd127c51551d32e20fca8,17179869184.0,0.5623221940946354,0.5623221940946354
280,21f99ca14b63583ac253750700c2e77c,select,11117506196,112869,0,0.012291338971118317,0,2,3386157,9,"0A,8A",,2024-04-14 20:22:02,1.015263577416857e-05,0.0003045790732250571,0.001034126163391934,0.08,False,False,False,False,0,0,normal,immediate,21f99ca14b63583ac253750700c2e77c,17179869184.0,0.6532697003457001,0.6532697003457001
208,a1513067671b7ef23b1d29cac1f8484c,select,305787232,6347,0,0.004104081309702751,0,1,126960,9,0A,,2024-04-14 20:26:38,2.0759915267440372e-05,0.00041519830534880747,0.001034126163391934,0.01,False,False,False,False,0,0,normal,immediate,a1513067671b7ef23b1d29cac1f8484c,17179869184.0,0.019851200166775166,0.019851200166775166
584,52857e22fd1cc173b3ea0e092229df7a,select,27697886894,293637,0,0.03306828840835569,0,1,5872761,9,8A,,2024-04-14 20:27:57,1.0601462064605374e-05,0.00021202924129210747,0.001034126163391934,0.19,False,False,False,False,0,0,normal,immediate,52857e22fd1cc173b3ea0e092229df7a,17179869184.0,1.6287633525497027,1.6287633525497027
358,79781b5baec0dfd42720b1da69aaae7b,select,1002172097,42380,0,0.009055289670760922,0,1,847600,9,6A,,2024-04-14 20:34:55,4.228818935345319e-05,0.0008457637870690638,0.002068252326783868,0.02,False,False,False,False,0,0,normal,immediate,79781b5baec0dfd42720b1da69aaae7b,17179869184.0,0.06286173843449502,0.06286173843449502
899,d58c3e9bb210817fad1d3a8818934046,select,1695494248,35399,0,0.003988208248352592,0,1,707999,9,6A,,2024-04-14 20:38:22,2.0878843290775184e-05,0.00041757686581550367,0.0031023784901758012,0.01,False,False,False,False,0,0,normal,immediate,d58c3e9bb210817fad1d3a8818934046,17179869184.0,0.1006848583924947,0.1006848583924947
388,7e478175609cf3dae4bb5487b95a055e,select,5682152422,443,0,0.007197225224514686,0,2,13294,9,"4A,0A",,2024-04-14 20:41:34,7.800704463764785e-08,2.3402113391294357e-06,0.001034126163391934,0.04,False,False,False,False,0,0,normal,immediate,7e478175609cf3dae4bb5487b95a055e,17179869184.0,0.3343434140506709,0.3343434140506709
799,31736ac9ba5259e695f25feb3ededa1b,select,9484238416,14835,0,0.01222494736923654,0,2,445957,9,"5A,9A",,2024-04-14 20:43:06,1.5674650590320547e-06,4.7023951770961645e-05,0.001034126163391934,0.07,False,False,False,False,0,0,normal,immediate,31736ac9ba5259e695f25feb3ededa1b,17179869184.0,0.5581678074256275,0.5581678074256275
2,e8986424fa0a84e5292fe50d00a4689a,select,4449424976,95849,0,0.004881088686568565,0,1,1917008,9,0A,,2024-04-14 20:46:48,2.1542225399813636e-05,0.00043084450799627276,0.0,0.03,False,False,False,False,0,0,normal,immediate,e8986424fa0a84e5292fe50d00a4689a,17179869184.0,0.26143116460620514,0.26143116460620514
66,7bfa0da858052b6a219f44e284110e1c,insert,819333243,0,1431905,0.003925172164427253,0,1,0,9,1A,7A,2024-04-14 20:48:19,0.0,0.0,0.0,0.81,False,False,False,False,0,0,normal,immediate,7bfa0da858052b6a219f44e284110e1c,17179869184.0,0.04973740550658952,0.04973740550658952
684,4e96bd2320622fbf2486e07d7e7b6e2d,select,3810672355,2673,0,0.008131082753782897,0,1,53483,9,0A,,2024-04-14 20:48:31,7.017802834956423e-07,1.4035605669912846e-05,0.001034126163391934,0.03,False,False,False,False,0,0,normal,immediate,4e96bd2320622fbf2486e07d7e7b6e2d,17179869184.0,0.22587586566905574,0.22587586566905574
583,67f600b9c887e78e26fd0d2ccb33416d,insert,803005875,0,376075,0.005320693866644894,0,2,0,9,"4A,9A",5A,2024-04-14 20:56:45,0.0,0.0,0.0,0.22,False,False,False,False,0,0,normal,immediate,67f600b9c887e78e26fd0d2ccb33416d,17179869184.0,0.049423331062922675,0.049423331062922675
444,bdc83d416235a709c3865757e1a9a1b8,select,27897436198,1974,0,0.03369168495395791,0,2,59223,9,"4A,0A",,2024-04-14 20:57:24,7.076725239217937e-08,2.123017571765381e-06,0.0031023784901758012,0.19,False,False,False,False,0,0,normal,immediate,bdc83d416235a709c3865757e1a9a1b8,17179869184.0,1.6406903490452542,1.6406903490452542
532,089a30492cf8f1d48524a2250ccd6d75,insert,357448477,0,535436,0.006545086165404135,0,1,0,9,4A,2A,2024-04-14 20:59:53,0.0,0.0,0.0,0.31,False,False,False,False,0,0,normal,immediate,089a30492cf8f1d48524a2250ccd6d75,17179869184.0,0.024109949303082284,0.024109949303082284
231,06e2ea3b828f1346bb056af1cafa9ea8,select,119327838,633,0,0.0011715166908827953,0,2,19042,9,"0A,6A",,2024-04-14 21:06:46,5.319583301695026e-06,0.0001595874990508508,0.0031023784901758012,0.0,False,False,False,False,0,0,normal,immediate,06e2ea3b828f1346bb056af1cafa9ea8,17179869184.0,0.007531552677282568,0.007531552677282568
184,730e03bbbfaf2a0a78cb14856bd39abe,select,1465481953,33228,0,0.007641605704879718,0,1,664580,10,8A,,2024-04-14 21:14:16,2.2674479624088746e-05,0.00045348959248177497,0.0031023784901758012,0.02,False,False,False,False,0,0,normal,immediate,730e03bbbfaf2a0a78cb14856bd39abe,17179869184.0,0.08912307944746983,0.08912307944746983
772,d0ffd9964478544c096c222168e90498,select,250552091,54780,0,0.004545726744696359,0,1,1095652,10,3A,,2024-04-14 21:14:17,0.0002186481403383119,0.004372962806766238,0.005170630816959669,0.01,False,False,False,False,0,0,normal,immediate,d0ffd9964478544c096c222168e90498,17179869184.0,0.01685691452643641,0.01685691452643641
846,6163adee828760dfc69391db7249b39d,select,1176615955,10203,0,0.00405816867627785,0,1,204094,10,2A,,2024-04-14 21:14:50,8.673019786127795e-06,0.00017346039572255592,0.001034126163391934,0.01,False,False,False,False,0,0,normal,immediate,6163adee828760dfc69391db7249b39d,17179869184.0,0.07051714687215455,0.07051714687215455
188,b1b775068e5077c763d203d3243748c5,select,137699142077,132,0,0.13944912191367267,0,1,2640,10,9A,,2024-04-14 21:14:52,9.586178652986385e-10,1.9172357305972768e-08,0.001034126163391934,0.9,False,False,False,False,0,0,normal,immediate,b1b775068e5077c763d203d3243748c5,17179869184.0,8.084869531050224,8.084869531050224
825,cc3848f3fadc9478d1cf695e60131efb,select,85554868421,14275,0,0.09024411679744775,0,1,285504,10,4A,,2024-04-14 21:15:27,1.668547007225508e-07,3.3370940144510157e-06,0.0,0.56,False,False,False,False,0,0,normal,immediate,cc3848f3fadc9478d1cf695e60131efb,17179869184.0,5.025070828944613,5.025070828944613
999,bcd58dbb05065b2ab32c52acaf261866,select,45838578621,18802,0,0.04690483637246059,0,1,376053,10,0A,,2024-04-14 21:15:53,4.101945121295199e-07,8.2038902425904e-06,0.001034126163391934,0.3,False,False,False,False,0,0,normal,immediate,bcd58dbb05065b2ab32c52acaf261866,17179869184.0,2.6916088593127148,2.6916088593127148
742,ca50ae2eed8fa70d71ed8426b281a3b1,select,3142794085,6868,0,0.005879780039708754,0,2,206186,10,"1A,3A",,2024-04-14 21:16:30,2.186920697370063e-06,6.56076209211019e-05,0.0,0.02,False,False,False,False,0,0,normal,immediate,ca50ae2eed8fa70d71ed8426b281a3b1,17179869184.0,0.18587458244038543,0.18587458244038543
795,4a4ca903fe2a87e783078e49b0141fc8,select,5093325555,14256,0,0.007436547391771939,0,1,285152,10,3A,,2024-04-14 21:16:33,2.799297288386987e-06,5.598594576773974e-05,0.0031023784901758012,0.04,False,False,False,False,0,0,normal,immediate,4a4ca903fe2a87e783078e49b0141fc8,17179869184.0,0.30018884052322414,0.30018884052322414
731,a038fd2a9b180ae918703c7fbca77c98,select,268112878,870,0,0.0020881989302297403,0,1,17436,10,2A,,2024-04-14 21:17:22,3.252097667057431e-06,6.504195334114862e-05,0.001034126163391934,0.0,False,False,False,False,0,0,normal,immediate,a038fd2a9b180ae918703c7fbca77c98,17179869184.0,0.016650322954272725,0.016650322954272725
604,d58c3e9bb210817fad1d3a8818934046,select,1696646975,35422,0,0.003988208248352592,0,1,708478,10,4A,,2024-04-14 21:17:40,2.0878843290775184e-05,0.00041757686581550367,0.0031023784901758012,0.01,False,False,False,False,0,0,normal,immediate,d58c3e9bb210817fad1d3a8818934046,17179869184.0,0.1007519559348365,0.1007519559348365
109,730659a32e022910693c639f78b34961,select,21660833362,8443,0,0.026855347720766885,0,1,168871,10,1A,,2024-04-14 21:17:50,3.8981118406386356e-07,7.796223681277271e-06,0.0,0.15,False,False,False,False,0,0,normal,immediate,730659a32e022910693c639f78b34961,17179869184.0,1.2742541172988016,1.2742541172988016
554,8bf4d2ba9a8a84d4a8d0a94679d414d6,select,337942049,19045,0,0.007439502316726731,0,1,380946,10,3A,,2024-04-14 21:18:13,5.636297834267145e-05,0.001127259566853429,0.001034126163391934,0.01,False,False,False,False,0,0,normal,immediate,8bf4d2ba9a8a84d4a8d0a94679d414d6,17179869184.0,0.02339056735495775,0.02339056735495775
609,1746eb2f20a021fb2c36f98055b26bff,select,40867019791,2954,0,0.04593464784515166,0,2,88624,10,"3A,0A",,2024-04-14 21:18:54,7.229001036934075e-08,2.1687003110802225e-06,0.002068252326783868,0.27,False,False,False,False,0,0,normal,immediate,1746eb2f20a021fb2c36f98055b26bff,17179869184.0,2.4017409544610655,2.4017409544610655
446,225c9c738a78e1f755c426556bb50fdb,select,1246412811,5952,0,0.011667030220480112,0,1,119073,10,1A,,2024-04-14 21:18:55,4.7767340410382135e-06,9.553468082076428e-05,0.0,0.02,False,False,False,False,0,0,normal,immediate,225c9c738a78e1f755c426556bb50fdb,17179869184.0,0.07838428937112979,0.07838428937112979
299,c13bb5f00582aa00bd13f7694b314c7d,select,637653091,293,0,0.0025524743208742216,0,2,8828,10,"6A,2A",,2024-04-14 21:20:14,4.6165731338970796e-07,1.3849719401691239e-05,0.001034126163391934,0.01,False,False,False,False,0,0,normal,immediate,c13bb5f00582aa00bd13f7694b314c7d,17179869184.0,0.03839253206178948,0.03839253206178948
791,a0b5b0c95e1c82174ad1660d908fcda9,select,1069500436,12094,0,0.0030745637567358157,0,1,241893,10,6A,,2024-04-14 21:20:32,1.1308724525630874e-05,0.00022617449051261747,0.0,0.01,False,False,False,False,0,0,normal,immediate,a0b5b0c95e1c82174ad1660d908fcda9,17179869184.0,0.06379040060386146,0.06379040060386146
739,d4079ef6118842a660d1d51ebf2224db,select,10750091461,30016,0,0.013179948302149106,0,1,600333,10,6A,,2024-04-14 21:21:15,2.792223978679572e-06,5.584447957359144e-05,0.0031023784901758012,0.07,False,False,False,False,0,0,normal,immediate,d4079ef6118842a660d1d51ebf2224db,17179869184.0,0.632327652701724,0.632327652701724
701,835a01daca406a040afb20c67f4e4180,select,265311899,6865,0,0.009304475413725073,0,1,137302,10,6A,,2024-04-14 21:21:17,2.5875754127897677e-05,0.0005175150825579535,0.002068252326783868,0.02,False,False,False,False,0,0,normal,immediate,835a01daca406a040afb20c67f4e4180,17179869184.0,0.02009542276016265,0.02009542276016265
970,09dafb8fa7c85f1d43f3056dbf85b522,select,11590419801,503830,0,0.015703314028551976,0,1,10076626,10,4A,,2024-04-14 21:22:42,4.3469644868862973e-05,0.0008693928973772595,0.0,0.09,False,False,False,False,0,0,normal,immediate,09dafb8fa7c85f1d43f3056dbf85b522,17179869184.0,0.6825028826356224,0.6825028826356224
216,587eb55803cc533074c12f2f839b87ed,select,28308453664,2460,0,0.03529713130299571,0,1,49200,10,1A,,2024-04-14 21:22:55,8.690483835965513e-08,1.7380967671931027e-06,0.002068252326783868,0.19,False,False,False,False,0,0,normal,immediate,587eb55803cc533074c12f2f839b87ed,17179869184.0,1.6654174375102138,1.6654174375102138
415,e8aa5f591ffc0d3e5e1b5f87a6622bb8,select,6225176507,17963,0,0.009756642766403137,0,1,359272,10,8A,,2024-04-14 21:24:01,2.8856466302930314e-06,5.7712932605860626e-05,0.002068252326783868,0.05,False,False,False,False,0,0,normal,immediate,e8aa5f591ffc0d3e5e1b5f87a6622bb8,17179869184.0,0.367231284629141,0.367231284629141
665,ec03a575bc1856b2487941f530574be5,select,2577077299,108191,0,0.00781219322087749,0,1,2164318,10,5A,,2024-04-14 21:24:09,4.1992279190070436e-05,0.0008398455838014088,0.002068252326783868,0.03,False,False,False,False,0,0,normal,immediate,ec03a575bc1856b2487941f530574be5,17179869184.0,0.1539117381784252,0.1539117381784252
929,a95d0fbf0c23790e9fc44f8ed955a7f1,select,8089885994,113527,0,0.012916973402057845,0,1,2270546,10,6A,,2024-04-14 21:24:09,1.4033242614949983e-05,0.0002806648522989997,0.002068252326783868,0.06,False,False,False,False,0,0,normal,immediate,a95d0fbf0c23790e9fc44f8ed955a7f1,17179869184.0,0.47735182746839017,0.47735182746839017
334,4e9e1592a4559a0893ebe91cd8fe2187,select,4930683274,23173,0,0.00890341656927389,0,1,463486,10,0A,,2024-04-14 21:24:09,4.700038918821794e-06,9.400077837643588e-05,0.001034126163391934,0.04,False,False,False,False,0,0,normal,immediate,4e9e1592a4559a0893ebe91cd8fe2187,17179869184.0,0.29145524836933423,0.29145524836933423
595,730e03bbbfaf2a0a78cb14856bd39abe,select,1467652521,33276,0,0.007641605704879718,0,1,665563,10,2A,,2024-04-14 21:24:44,2.2674479624088746e-05,0.00045348959248177497,0.0031023784901758012,0.02,False,False,False,False,0,0,normal,immediate,730e03bbbfaf2a0a78cb14856bd39abe,17179869184.0,0.08924942313360346,0.08924942313360346
158,0e5482bc0bed6136cb5edcb9b337681a,select,8263958014,239,0,0.009893339535079211,0,1,4780,10,1A,,2024-04-14 21:25:06,2.8926469387081984e-08,5.785293877416397e-07,0.001034126163391934,0.06,False,False,False,False,0,0,normal,immediate,0e5482bc0bed6136cb5edcb9b337681a,17179869184.0,0.48597233564958314,0.48597233564958314
228,fdc84aec37f54ece61b97b1a5a93113d,select,14831537,5827,0,0.0008960221346447417,0,2,174925,10,"1A,6A",,2024-04-14 21:25:36,0.0003931418536333727,0.011794255609001183,0.001034126163391934,0.0,False,False,False,False,0,0,normal,immediate,fdc84aec37f54ece61b97b1a5a93113d,17179869184.0,0.0013113201438439165,0.0013113201438439165
130,2af85dd2d1e86f64b4720394e9364791,select,13977146529,404992,0,0.01474697460629321,0,1,8099870,10,2A,,2024-04-14 21:25:37,2.8975410450934013e-05,0.0005795082090186802,0.001034126163391934,0.1,False,False,False,False,0,0,normal,immediate,2af85dd2d1e86f64b4720394e9364791,17179869184.0,0.8209504930010265,0.8209504930010265
335,04e0e372c5fe04e79d3f5a68009bc971,select,5220255453,12919,0,0.005948571244216583,0,1,258418,10,1A,,2024-04-14 21:26:34,2.4751724884079317e-06,4.950344976815863e-05,0.001034126163391934,0.04,False,False,False,False,0,0,normal,immediate,04e0e372c5fe04e79d3f5a68009bc971,17179869184.0,0.30683314491201147,0.30683314491201147
251,9f5f514066f69345395c9be5c7d2559c,select,2216674017,5419899,0,0.014785501740163038,0,1,108397990,10,0A,,2024-04-14 21:27:35,0.0024450593655561156,0.048901187311122314,0.0,0.11,False,False,False,False,0,0,normal,immediate,9f5f514066f69345395c9be5c7d2559c,17179869184.0,0.1364201604073112,0.1364201604073112
26,a111b289b289b9970d8ce67739dc9a87,select,1587324719,729,0,0.005002553775159983,0,1,14603,10,2A,,2024-04-14 21:28:13,4.6005909992403186e-07,9.201181998480638e-06,0.0,0.02,False,False,False,False,0,0,normal,immediate,a111b289b289b9970d8ce67739dc9a87,17179869184.0,0.09489573589069693,0.09489573589069693
90,2c800f141d10828469c2dadd59def9c8,select,3562080259,221,0,0.008397116297353818,0,2,6630,10,"6A,8A",,2024-04-14 21:29:06,6.205655477563021e-08,1.8616966432689064e-06,0.0031023784901758012,0.03,False,False,False,False,0,0,normal,immediate,2c800f141d10828469c2dadd59def9c8,17179869184.0,0.21153891801110508,0.21153891801110508
922,44484f4f8d3a5ddd885b750379a3c341,select,11002695347,2960,0,0.018619792737408946,0,1,59202,10,9A,,2024-04-14 21:30:03,2.6904686629010905e-07,5.380937325802181e-06,0.002068252326783868,0.08,False,False,False,False,0,0,normal,immediate,44484f4f8d3a5ddd885b750379a3c341,17179869184.0,0.6497510562610661,0.6497510562610661
377,d12a18f8fb0a526a051915d6fbf125a3,select,3316034317,112721,0,0.005850526289587636,0,2,3381720,10,"3A,8A",,2024-04-14 21:30:43,3.399366600715846e-05,0.0010198099802147538,0.001034126163391934,0.03,False,False,False,False,0,0,normal,immediate,d12a18f8fb0a526a051915d6fbf125a3,17179869184.0,0.19594386424615132,0.19594386424615132
904,06e2ea3b828f1346bb056af1cafa9ea8,select,119587725,633,0,0.0011715166908827953,0,2,19082,10,"6A,3A",,2024-04-14 21:30:59,5.319583301695026e-06,0.0001595874990508508,0.0031023784901758012,0.0,False,False,False,False,0,0,normal,immediate,06e2ea3b828f1346bb056af1cafa9ea8,17179869184.0,0.007546680091654386,0.007546680091654386
50,f975c9ea6f11441048cfcbc8a18f68de,select,12439556921,14039,0,0.014479992467095524,0,1,280785,10,6A,,2024-04-14 21:31:25,1.1285987218216158e-06,2.2571974436432316e-05,0.002068252326783868,0.08,False,False,False,False,0,0,normal,immediate,f975c9ea6f11441048cfcbc8a18f68de,17179869184.0,0.7313175074048924,0.7313175074048924
569,4cf6b5c39bae8b4e9c2dd775837c5564,select,1431806089,190776,0,0.005086597436657901,0,1,3815543,10,4A,,2024-04-14 21:31:42,0.00013324237022950298,0.0026648474045900595,0.001034126163391934,0.02,False,False,False,False,0,0,normal,immediate,4cf6b5c39bae8b4e9c2dd775837c5564,17179869184.0,0.08588538204067889,0.08588538204067889
490,57c3fbdca1f66309a07798cadb341401,select,13698417549,10233,0,0.017888236760215007,0,2,307504,10,"5A,1A",,2024-04-14 21:31:45,7.483433553359075e-07,2.2450300660077225e-05,0.0031023784901758012,0.1,False,False,False,False,0,0,normal,immediate,57c3fbdca1f66309a07798cadb341401,17179869184.0,0.8062969621233909,0.8062969621233909
862,211ddd47f69a4d0a9c127eac7f23d9ec,select,6555044584,21730,0,0.011586728745372166,0,1,434637,10,9A,,2024-04-14 21:31:49,3.315304079410951e-06,6.630608158821902e-05,0.002068252326783868,0.05,False,False,False,False,0,0,normal,immediate,211ddd47f69a4d0a9c127eac7f23d9ec,17179869184.0,0.3873471767908191,0.3873471767908191
346,b92ebd439b6869131bc50bafa156e483,select,8378877156,353,0,0.010580028471857808,0,2,10591,10,"3A,8A",,2024-04-14 21:32:09,4.2142942479757414e-08,1.2642882743927223e-06,0.0031023784901758012,0.06,False,False,False,False,0,0,normal,immediate,b92ebd439b6869131bc50bafa156e483,17179869184.0,0.49300485456797505,0.49300485456797505
310,f1fd180ee32708dd863e036173f62ee2,select,54338712571,169375,0,0.06089958806167054,0,1,3387559,10,1A,,2024-04-14 21:32:19,3.117079343505644e-06,6.234158687011288e-05,0.0,0.37,False,False,False,False,0,0,normal,immediate,f1fd180ee32708dd863e036173f62ee2,17179869184.0,3.193379149837972,3.193379149837972
