,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime,size
bf5360a52d6206cfc15f54924f90b8ff,,select,131150,0.00634918049847783,0,0.02927366831607124,0,1,0.12698360996955663,6,7A,,2024-04-14 17:58:56,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,1c2ae8ec0ea09ce26faa0bfc55df6d32,1250000000.0,0.014741754264701853,0.014741754264701853,25851.0
373,75d89e8c672235e703c3afefcaf6ff1f,insert,1584018672,0.0,1103245,0.00417639959111238,0,1,0.0,6,9A,5A,2024-04-14 18:02:55,0.0,0.0,0.002074688796680498,0.63,False,False,False,False,0,1,normal,immediate,75d89e8c672235e703c3afefcaf6ff1f,17179869184.0,0.09558474511593203,0.09635083043728673,
295,5376265a8777fbe0ac39fa8482cbcdba,select,0,389.0,0,0.0,0,2,11703.0,6,"9A,3A",,2024-04-14 18:05:13,5.313977769917948e-07,1.5941933309753844e-05,0.002074688796680498,0.0,False,False,False,True,0,1,incremental,immediate,5376265a8777fbe0ac39fa8482cbcdba,1250000000.0,0.00122318175894432,0.001423156099189512,
711,a38d8cc677f985c99c4f394052c8ef76,select,2624221032,14668.0,0,0.0036812410702265546,0,1,293425.0,6,3A,,2024-04-14 18:06:08,5.5907332547706046e-06,0.00011181466509541209,0.001037344398340249,0.02,True,True,False,False,1,0,normal,immediate,a38d8cc677f985c99c4f394052c8ef76,17179869184.0,0.15659086420617005,0.1562541374258415,308093.0
181,1e533742898f116747edd04085241a29,insert,14980559314,0.0,436302,0.019260478494965108,0,1,0.0,6,4A,5A,2024-04-14 18:07:33,0.0,0.0,0.002074688796680498,0.35,False,False,False,False,0,1,normal,immediate,1e533742898f116747edd04085241a29,17179869184.0,0.8827692259919876,0.8833375073584494,
560,38cc3025cd8dae94c57f9bafdbce82c2,select,0,2793.0,0,0.0,0,1,55860.0,6,6A,,2024-04-14 18:10:15,1.486673285810224e-06,2.973346571620448e-05,0.001037344398340249,0.0,False,False,False,True,0,1,incremental,immediate,38cc3025cd8dae94c57f9bafdbce82c2,1250000000.0,0.0010656525574487272,0.001649694932892382,
468,a61113bebb08201c23481fec80fdf7f2,select,3551171964,2649.0,0,0.007604143194385889,0,1,53002.0,6,3A,,2024-04-14 18:11:03,7.46301253862427e-07,1.492602507724854e-05,0.0,0.03,False,False,False,False,0,0,normal,immediate,a61113bebb08201c23481fec80fdf7f2,17179869184.0,0.21050748512311704,0.21050748512311704,55651.0
866,1ba850127d0407bd35726fa018c59c1f,select,1017698978,116.0,0,0.0038810580949700767,0,1,2322.0,6,8A,,2024-04-14 18:11:08,1.1416737715600798e-07,2.2833475431201597e-06,0.001037344398340249,0.01,True,True,False,False,1,0,normal,immediate,1ba850127d0407bd35726fa018c59c1f,17179869184.0,0.06313894624315965,0.06218451862647755,2438.0
139,401562e19dee5f840ec0feeadd8ea05b,select,345175871,12924.0,0,0.004490030484890153,0,2,387722.0,7,"6A,2A",,2024-04-14 18:17:35,3.7442034897438466e-05,0.0011232610469231541,0.001037344398340249,0.01,True,True,False,False,1,0,normal,immediate,401562e19dee5f840ec0feeadd8ea05b,17179869184.0,0.024586462840893882,0.02406290753633039,400646.0
46,f9fc5c8ebf6749e196ae633abe61a497,insert,5307413012,0.0,295153,0.006922409511388692,0,1,0.0,7,6A,7A,2024-04-14 18:27:06,0.0,0.0,0.001037344398340249,0.2,False,False,False,False,1,1,normal,immediate,f9fc5c8ebf6749e196ae633abe61a497,17179869184.0,0.3150780038072658,0.31475665143997655,
bf5360a52d6206cfc15f54924f90b8ff,,select,295153,0.014288827080954837,0,0.02927366831607124,0,1,0.28577654161909677,7,7A,,2024-04-14 18:27:06,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,f9fc5c8ebf6749e196ae633abe61a497,1250000000.0,0.014872956798087917,0.014872956798087917,25851.0
463,ec71d705f525981d9c2e5fc65cf48881,insert,1224304518,0.0,432344,0.003642963813254943,0,1,0.0,7,4A,7A,2024-04-14 18:28:11,0.0,0.0,0.004149377593360996,0.25,False,False,False,False,1,1,normal,immediate,ec71d705f525981d9c2e5fc65cf48881,17179869184.0,0.07599414363943131,0.07559997723442564,
bf5360a52d6206cfc15f54924f90b8ff,,select,432344,0.020930462016270673,0,0.02927366831607124,0,1,0.4186092403254135,7,7A,,2024-04-14 18:28:11,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,ec71d705f525981d9c2e5fc65cf48881,1250000000.0,0.014982709709667382,0.014982709709667382,25851.0
748,75d89e8c672235e703c3afefcaf6ff1f,insert,1583800618,0.0,1103245,0.00417639959111238,0,1,0.0,7,1A,7A,2024-04-14 18:30:44,0.0,0.0,0.002074688796680498,0.63,False,False,False,False,1,1,normal,immediate,75d89e8c672235e703c3afefcaf6ff1f,17179869184.0,0.09707468698924285,0.09801571896693016,
bf5360a52d6206cfc15f54924f90b8ff,,select,1103245,0.05340984856304364,0,0.02927366831607124,0,1,1.068196971260873,7,7A,,2024-04-14 18:30:44,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,75d89e8c672235e703c3afefcaf6ff1f,1250000000.0,0.015519431055321076,0.015519431055321076,25851.0
633,dfe227858479d4b5c849e1d832bbd9b8,insert,6778261720,0.0,288059,0.012507446036327056,0,1,0.0,7,3A,7A,2024-04-14 18:32:08,0.0,0.0,0.001037344398340249,0.21,False,False,False,False,1,1,normal,immediate,dfe227858479d4b5c849e1d832bbd9b8,17179869184.0,0.40463938558373147,0.4031273622398373,
bf5360a52d6206cfc15f54924f90b8ff,,select,288059,0.013945395236073391,0,0.02927366831607124,0,1,0.27890790472146787,7,7A,,2024-04-14 18:32:08,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,dfe227858479d4b5c849e1d832bbd9b8,1250000000.0,0.014867281592318262,0.014867281592318262,25851.0
899,d58c3e9bb210817fad1d3a8818934046,select,1695256749,35395.0,0,0.003988208248352592,0,1,707900.0,7,6A,,2024-04-14 18:33:52,2.0878843290775184e-05,0.00041757686581550367,0.0031120331950207467,0.01,True,True,False,False,1,0,normal,immediate,d58c3e9bb210817fad1d3a8818934046,17179869184.0,0.10264913438805909,0.10310324909885929,743295.0
676,a15b5b56c04e117e3a0073275a60404e,insert,113449029345,0.0,272698,0.11576738020672153,0,1,0.0,7,2A,5A,2024-04-14 18:33:54,0.0,0.0,0.001037344398340249,0.89,False,False,False,False,0,1,normal,immediate,a15b5b56c04e117e3a0073275a60404e,17179869184.0,6.66320526923428,6.6627263968443655,
696,dc16417ab87b2a0777293d4fbc06ed9c,select,28409311572,3207.0,0,0.029550380368496845,0,2,96216.0,7,"4A,8A",,2024-04-14 18:34:37,1.1289378577121117e-07,3.3868135731363354e-06,0.004149377593360996,0.19,True,True,False,False,1,0,normal,immediate,dc16417ab87b2a0777293d4fbc06ed9c,17179869184.0,1.670213079218348,1.6701654996806479,99423.0
715,cba73aef645fdf397d74d428e9300fb7,insert,4000505732,0.0,250755,0.014405435653717937,0,2,0.0,7,"2A,4A",6A,2024-04-14 18:41:13,0.0,0.0,0.001037344398340249,0.18,False,False,False,False,1,1,normal,immediate,cba73aef645fdf397d74d428e9300fb7,17179869184.0,0.24373502159303026,0.24210238805581455,
63b19168043d79d20218005a3338cf37,,select,250755,11.741190679231767,0,0.011253743497622721,0,1,234.82381358463533,7,6A,,2024-04-14 18:41:13,4.6823356181259666e-05,0.0009364671236251933,0.001037344398340249,0.02,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.005827673000814771,0.005827673000814771,1455027.0
6f548a390e487af7720fee4d4b771d7d,,select,250755,27.67796150827328,0,0.006549999315489203,0,1,553.5592301654657,7,6A,,2024-04-14 18:41:13,0.00011037850295417152,0.0022075700590834307,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.003476068647497941,0.003476068647497941,2182950.0
bbb43ff277401dfeb52b9f72eb6800d4,,select,250755,0.5883788860283128,0,0.005044900353579094,0,1,11.767577720566255,7,6A,,2024-04-14 18:41:13,2.346429327544068e-06,4.692858655088136e-05,0.001037344398340249,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.0027230640615548323,0.0027230640615548323,101283.0
bdc83d416235a709c3865757e1a9a1b8,,select,250755,0.017745242373600936,0,0.03369168495395791,0,2,0.5323572712080281,7,"1A,6A",,2024-04-14 18:41:13,7.076725239217937e-08,2.123017571765381e-06,0.0031120331950207467,0.05,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.01704644691706097,0.01704644691706097,61194.0
7625b8fa4d2655f24836b885b2a13920,,select,250755,2.34644605623972,0,0.003944146802294562,0,2,70.39338168719158,7,"6A,9A",,2024-04-14 18:41:13,9.357524500965962e-06,0.0002807257350289788,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.002172735593009476,0.002172735593009476,157254.0
a73e71cdad8af700087749e55f9ff13f,,select,250755,0.11043642237278496,0,0.011273219937856578,0,2,3.313092671183549,7,"6A,0A",,2024-04-14 18:41:13,4.4041563427562745e-07,1.3212469028268823e-05,0.001037344398340249,0.02,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.005837216707751564,0.005837216707751564,64387.0
587eb55803cc533074c12f2f839b87ed,,select,250755,0.021791822742875323,0,0.03529713130299571,0,1,0.4358364548575065,7,6A,,2024-04-14 18:41:13,8.690483835965513e-08,1.7380967671931027e-06,0.002074688796680498,0.05,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.017849170017600474,0.017849170017600474,51660.0
7ace919ef719ae7a3764e9f2ffed20dc,,select,250755,0.08572192064602277,0,0.012296269670253419,0,1,1.7144384129204553,7,6A,,2024-04-14 18:41:13,3.4185527963957954e-07,6.8371055927915905e-06,0.0031120331950207467,0.02,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.006348740275254976,0.006348740275254976,32970.0
3613d5c5de1086f0a8f881d9dfd7323c,,select,250755,0.0014465787707100245,0,0.014561617300366621,0,1,0.02893157541420049,7,6A,,2024-04-14 18:41:13,5.768893025901874e-09,1.1537786051803749e-07,0.002074688796680498,0.02,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.007481412674485834,0.007481412674485834,1323.0
2c285c3f0d0abcfafd77a65251656619,,select,250755,1.3774282440112644,0,0.019983732876665477,0,1,27.548564880225285,7,6A,,2024-04-14 18:41:13,5.493123742343181e-06,0.00010986247484686361,0.001037344398340249,0.03,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.010192493579127238,0.010192493579127238,1028895.0
211ddd47f69a4d0a9c127eac7f23d9ec,,select,250755,0.831329074432693,0,0.011586728745372166,0,1,16.626581488653862,7,6A,,2024-04-14 18:41:13,3.315304079410951e-06,6.630608158821902e-05,0.002074688796680498,0.02,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.005993982339014534,0.005993982339014534,456309.0
bcd58dbb05065b2ab32c52acaf261866,,select,250755,0.10285832488903776,0,0.04690483637246059,0,1,2.0571664977807558,7,6A,,2024-04-14 18:41:13,4.101945121295199e-07,8.2038902425904e-06,0.001037344398340249,0.07,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.023653023914250153,0.023653023914250153,394842.0
b6936c83e297f03bee95f99fdd654a7f,,select,250755,49.38598331015509,0,0.0030418626297518524,0,1,987.7196662031018,7,6A,,2024-04-14 18:41:13,0.0001969491468172323,0.0039389829363446465,0.001037344398340249,0.0,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.001722364999395537,0.001722364999395537,9170028.0
e492281b7424b2c49b06a488d6c0e864,,select,250755,70.41075110131294,0,0.007313509141504344,0,1,1408.2150220262588,7,6A,,2024-04-14 18:41:13,0.0002807950034946978,0.005615900069893955,0.001037344398340249,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.0038585414713706743,0.0038585414713706743,5590137.0
401562e19dee5f840ec0feeadd8ea05b,,select,250755,9.388777460707182,0,0.004490030484890153,0,2,281.6633238212155,7,"6A,2A",,2024-04-14 18:41:13,3.7442034897438466e-05,0.0011232610469231541,0.001037344398340249,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.002445852084126102,0.002445852084126102,400646.0
d58c3e9bb210817fad1d3a8818934046,,select,250755,5.235474349378332,0,0.003988208248352592,0,1,104.70948698756662,7,6A,,2024-04-14 18:41:13,2.0878843290775184e-05,0.00041757686581550367,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,cba73aef645fdf397d74d428e9300fb7,1250000000.0,0.0021947960801453658,0.0021947960801453658,743295.0
854,436a6f818d593eecd8bb3aa6a9bfac26,insert,9405057145,0.0,372214,0.013233420211938986,0,2,0.0,7,"9A,2A",2A,2024-04-14 18:42:49,0.0,0.0,0.0031120331950207467,0.27,False,False,False,False,1,1,normal,immediate,436a6f818d593eecd8bb3aa6a9bfac26,17179869184.0,0.5576540428955167,0.5562482802784705,
ec03a575bc1856b2487941f530574be5,,select,372214,15.630114206452877,0,0.00781219322087749,0,1,312.6022841290576,7,2A,,2024-04-14 18:42:49,4.1992279190070436e-05,0.0008398455838014088,0.002074688796680498,0.01,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.004204130396357413,0.004204130396357413,2252649.0
6ed73dbc76bd278d284a723d974480ae,,select,372214,0.0750621005379441,0,0.0017540807105040992,0,1,1.5012420107588818,7,2A,,2024-04-14 18:42:49,2.0166382924324204e-07,4.033276584864841e-06,0.001037344398340249,0.0,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.0011748128162953387,0.0011748128162953387,5818.0
04624f3bedad4f445ec4badd59b7d6da,,select,372214,2.5281580350103905,0,0.008523841786034185,0,1,50.56316070020781,7,2A,,2024-04-14 18:42:49,6.792216399733461e-06,0.00013584432799466922,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.00455973456607208,0.00455973456607208,87357.0
044fb625f7369dbfd1ad466fb7d351d6,,select,372214,23.8602745648313,0,0.009644653027665564,0,2,715.808236944939,7,"3A,2A",,2024-04-14 18:42:49,6.410364619501497e-05,0.0019231093858504491,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.005120689448641989,0.005120689448641989,11184812.0
06e2ea3b828f1346bb056af1cafa9ea8,,select,372214,1.9800233790571125,0,0.0011715166908827953,0,2,59.400701371713374,7,"2A,4A",,2024-04-14 18:42:49,5.319583301695026e-06,0.0001595874990508508,0.004149377593360996,0.0,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.0008835786500211983,0.0008835786500211983,19414.0
e0400178f04e05515fd679063f566fb7,,select,372214,0.14506326194364777,0,0.015166521719417143,0,1,2.9012652388729556,7,2A,,2024-04-14 18:42:49,3.8973080524549793e-07,7.794616104909959e-06,0.001037344398340249,0.02,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.007881034496771371,0.007881034496771371,94587.0
401562e19dee5f840ec0feeadd8ea05b,,select,372214,13.93644957731516,0,0.004490030484890153,0,2,418.0934873194549,7,"6A,2A",,2024-04-14 18:42:49,3.7442034897438466e-05,0.0011232610469231541,0.001037344398340249,0.01,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.0025431320663945943,0.0025431320663945943,400646.0
827,fe837e2b9434fbefc521398e70ef1a4c,select,20579427780,1150.0,0,0.024465373322688513,0,1,23000.0,7,3A,,2024-04-14 18:43:10,5.588557533961181e-08,1.1177115067922362e-06,0.0,0.14,False,False,False,False,0,0,normal,immediate,fe837e2b9434fbefc521398e70ef1a4c,17179869184.0,1.2101130406727756,1.2101130406727756,24150.0
489,93927b530c9d80f1f31817e8c981234a,insert,6612825971,0.0,166666,0.0076048098601630846,0,2,0.0,7,"8A,0A",7A,2024-04-14 18:54:35,0.0,0.0,0.001037344398340249,0.14,False,False,False,False,1,1,normal,immediate,93927b530c9d80f1f31817e8c981234a,17179869184.0,0.3921760851275662,0.3922300683563495,
bf5360a52d6206cfc15f54924f90b8ff,,select,166666,0.008068566656189904,0,0.02927366831607124,0,1,0.16137133312379812,7,7A,,2024-04-14 18:54:35,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,93927b530c9d80f1f31817e8c981234a,1250000000.0,0.014770167093587541,0.014770167093587541,25851.0
662,326f2f8b299c9ba759e51b0cbaf0996b,select,1938583788,4903.0,0,0.004950244787962458,0,1,98121.0,7,3A,,2024-04-14 18:56:36,2.530826336002507e-06,5.0616526720050135e-05,0.001037344398340249,0.02,True,True,False,False,1,0,normal,immediate,326f2f8b299c9ba759e51b0cbaf0996b,17179869184.0,0.11679976171172425,0.11655801750882598,103024.0
434,bf236aa1956f480f3c35d92324a3cf90,select,0,279477.0,0,0.0,0,1,5589555.0,7,1A,,2024-04-14 18:57:34,2.2069205416331285e-05,0.00044138410832662573,0.001037344398340249,0.0,False,False,False,True,0,1,incremental,immediate,bf236aa1956f480f3c35d92324a3cf90,1250000000.0,0.0016123455184915514,0.0019101347122152076,
277,2035b4955ef39a48ea61415bd34f5e6a,insert,3914275695,0.0,57443,0.008790013312386878,0,1,0.0,7,8A,7A,2024-04-14 19:00:35,0.0,0.0,0.0,0.06,False,False,False,False,1,1,normal,immediate,2035b4955ef39a48ea61415bd34f5e6a,17179869184.0,0.23507943675803153,0.23509826324935032,
bf5360a52d6206cfc15f54924f90b8ff,,select,57443,0.002780907170217781,0,0.02927366831607124,0,1,0.05561814340435563,7,7A,,2024-04-14 19:00:35,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,2035b4955ef39a48ea61415bd34f5e6a,1250000000.0,0.014682788604754861,0.014682788604754861,25851.0
714,b23c2690a2af9c09ea746e3cb1525d7a,insert,74540120730,0.0,326522,0.0772501317025532,0,1,0.0,7,7A,7A,2024-04-14 19:02:40,0.0,0.0,0.001037344398340249,0.67,False,False,False,False,1,1,normal,immediate,b23c2690a2af9c09ea746e3cb1525d7a,17179869184.0,4.3804823473610135,4.38114295486935,
bf5360a52d6206cfc15f54924f90b8ff,,select,326522,0.01580745036007608,0,0.02927366831607124,0,1,0.31614900720152167,7,7A,,2024-04-14 19:02:40,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.014898052023600786,0.014898052023600786,25851.0
322,d506687960e7c8e9a2e87837e95b4fab,insert,845267678,0.0,242608,0.004671342304417094,0,1,0.0,7,6A,5A,2024-04-14 19:09:32,0.0,0.0,0.0031120331950207467,0.15,False,False,False,False,0,1,normal,immediate,d506687960e7c8e9a2e87837e95b4fab,17179869184.0,0.053167564065726015,0.05284745268507308,
86,a259fed640378d368402e1a602a7b7a7,select,4005398068,3088.0,0,0.009718945476229991,0,1,61769.0,7,9A,,2024-04-14 19:10:11,7.710781558239109e-07,1.5421563116478218e-05,0.001037344398340249,0.03,True,True,False,False,1,0,normal,immediate,a259fed640378d368402e1a602a7b7a7,17179869184.0,0.23993573242899185,0.23997234586051733,64857.0
405,9a6eec4db617fb1ee5ba0c5de3551702,insert,218456127,0.0,498482,0.005203832895147031,0,1,0.0,7,1A,5A,2024-04-14 19:10:29,0.0,0.0,0.001037344398340249,0.29,False,False,False,False,0,1,normal,immediate,9a6eec4db617fb1ee5ba0c5de3551702,17179869184.0,0.017186768883526292,0.01678043718856661,
24,338a8c95bea05ceb333a2ff398ad58bf,insert,60423173886,0.0,240018,0.0637491177721407,0,1,0.0,7,1A,5A,2024-04-14 19:12:45,0.0,0.0,0.001037344398340249,0.53,False,False,False,False,0,1,normal,immediate,338a8c95bea05ceb333a2ff398ad58bf,17179869184.0,3.5508215901024798,3.5500481995050763,
663,e6f1ddfeda05164f838cf85006193095,insert,346796652,0.0,628422,0.0020636660781711753,0,1,0.0,8,8A,5A,2024-04-14 19:19:43,0.0,0.0,0.002074688796680498,0.36,False,False,False,False,0,1,normal,immediate,e6f1ddfeda05164f838cf85006193095,17179869184.0,0.02285917793178351,0.022696185735791883,
574,a11cf0971b7367697fd0124d4f06448c,select,1992054511,5052.0,0,0.0036839391782132955,0,1,101040.0,8,1A,,2024-04-14 19:26:01,2.5360797614045716e-06,5.0721595228091436e-05,0.002074688796680498,0.02,True,True,False,False,1,0,normal,immediate,a11cf0971b7367697fd0124d4f06448c,17179869184.0,0.11960800201979815,0.11932519632920839,106092.0
680,951d9ff5d0cac3da867e5ef86c2812ac,insert,1356660318,0.0,259569,0.004164825422586214,0,1,0.0,8,6A,2A,2024-04-14 19:28:38,0.0,0.0,0.001037344398340249,0.16,False,False,False,False,1,1,normal,immediate,951d9ff5d0cac3da867e5ef86c2812ac,17179869184.0,0.08313268384337369,0.08358138644888369,
ec03a575bc1856b2487941f530574be5,,select,259569,10.899893917087393,0,0.00781219322087749,0,1,217.99787834174788,8,2A,,2024-04-14 19:28:38,4.1992279190070436e-05,0.0008398455838014088,0.002074688796680498,0.01,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.004113934928656552,0.004113934928656552,2252649.0
6ed73dbc76bd278d284a723d974480ae,,select,259569,0.052345678492839096,0,0.0017540807105040992,0,1,1.0469135698567817,8,2A,,2024-04-14 19:28:38,2.0166382924324204e-07,4.033276584864841e-06,0.001037344398340249,0.0,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.0010846964346594482,0.0010846964346594482,5818.0
04624f3bedad4f445ec4badd59b7d6da,,select,259569,1.7630488186624147,0,0.008523841786034185,0,1,35.2609763732483,8,2A,,2024-04-14 19:28:38,6.792216399733461e-06,0.00013584432799466922,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.004469605712237246,0.004469605712237246,87357.0
044fb625f7369dbfd1ad466fb7d351d6,,select,259569,16.63931933919384,0,0.009644653027665564,0,2,499.1795801758152,8,"3A,2A",,2024-04-14 19:28:38,6.410364619501497e-05,0.0019231093858504491,0.0031120331950207467,0.01,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.005030394368952394,0.005030394368952394,11184812.0
06e2ea3b828f1346bb056af1cafa9ea8,,select,259569,1.3807989180376763,0,0.0011715166908827953,0,2,41.42396754113029,8,"2A,4A",,2024-04-14 19:28:38,5.319583301695026e-06,0.0001595874990508508,0.004149377593360996,0.0,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.000793447789254565,0.000793447789254565,19414.0
e0400178f04e05515fd679063f566fb7,,select,259569,0.10116203538676866,0,0.015166521719417143,0,1,2.023240707735373,8,2A,,2024-04-14 19:28:38,3.8973080524549793e-07,7.794616104909959e-06,0.001037344398340249,0.02,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.007790917759230766,0.007790917759230766,94587.0
401562e19dee5f840ec0feeadd8ea05b,,select,259569,9.718791556293205,0,0.004490030484890153,0,2,291.5637466887962,8,"6A,2A",,2024-04-14 19:28:38,3.7442034897438466e-05,0.0011232610469231541,0.001037344398340249,0.01,True,True,False,False,0,0,incremental,triggered_by_write,951d9ff5d0cac3da867e5ef86c2812ac,1250000000.0,0.002452911468475672,0.002452911468475672,400646.0
472,1ed2f86dd58e1a90cee2f686d3d9d3d6,insert,895706786,0.0,589899,0.005412005292261248,0,1,0.0,8,4A,5A,2024-04-14 19:33:17,0.0,0.0,0.0031120331950207467,0.34,False,False,False,False,0,1,normal,immediate,1ed2f86dd58e1a90cee2f686d3d9d3d6,17179869184.0,0.05599153412802624,0.056448843935988584,
252,f9fc5c8ebf6749e196ae633abe61a497,insert,5307663767,0.0,295153,0.006922409511388692,0,1,0.0,8,6A,7A,2024-04-14 19:34:35,0.0,0.0,0.001037344398340249,0.2,False,False,False,False,1,1,normal,immediate,f9fc5c8ebf6749e196ae633abe61a497,17179869184.0,0.3153543991376748,0.3153424548870082,
bf5360a52d6206cfc15f54924f90b8ff,,select,295153,0.014288827080954837,0,0.02927366831607124,0,1,0.28577654161909677,8,7A,,2024-04-14 19:34:35,4.841159358351376e-08,9.682318716702754e-07,0.002074688796680498,0.04,True,True,False,False,0,0,incremental,triggered_by_write,f9fc5c8ebf6749e196ae633abe61a497,1250000000.0,0.014872956798087917,0.014872956798087917,25851.0
647,42c9cb83b5e4638fec94702770056a3d,select,0,66617.0,0,0.0,0,1,1332364.0,8,8A,,2024-04-14 19:35:30,2.3872802703865495e-05,0.0004774560540773099,0.001037344398340249,0.0,False,False,False,True,0,1,incremental,immediate,42c9cb83b5e4638fec94702770056a3d,1250000000.0,0.002005183333103159,0.0013254902486506922,
901,436a6f818d593eecd8bb3aa6a9bfac26,insert,9405688928,0.0,372214,0.013233420211938986,0,2,0.0,8,"2A,9A",0A,2024-04-14 19:38:19,0.0,0.0,0.0031120331950207467,0.27,False,False,False,False,1,1,normal,immediate,436a6f818d593eecd8bb3aa6a9bfac26,17179869184.0,0.557373618448816,0.5561453984680788,
943192c106b81d175d8a9480280b717d,,select,372214,0.09097866889295572,0,0.016156768601880367,0,1,1.8195733778591143,8,0A,,2024-04-14 19:38:19,2.444257037428891e-07,4.888514074857782e-06,0.001037344398340249,0.02,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.00837615702938182,0.00837615702938182,55335.0
79781b5baec0dfd42720b1da69aaae7b,,select,372214,15.740256112006225,0,0.009055289670760922,0,1,314.8051222401245,8,0A,,2024-04-14 19:38:19,4.228818935345319e-05,0.0008457637870690638,0.002074688796680498,0.01,True,True,False,False,0,0,incremental,triggered_by_write,436a6f818d593eecd8bb3aa6a9bfac26,1250000000.0,0.004825680471683142,0.004825680471683142,889770.0
