,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime
875,d9b3f8ad7abc2f276e3f02b862ce0311,select,1666141536,81572,0,0.006023856202290278,0,1,1631443,9,9A,,2024-04-14 20:34:12,4.895871989111752e-05,0.0009791743978223503,0.002074688796680498,0.02,False,False,False,False,0,0,normal,immediate,d9b3f8ad7abc2f276e3f02b862ce0311,17179869184.0,0.0999941296624769,0.0999941296624769
396,9f2cb93dbe6552b82455f24f3d6bede7,select,1346309779,371,0,0.007062919683151242,0,1,7423,9,9A,,2024-04-14 20:34:20,2.7569421482724566e-07,5.513884296544914e-06,0.004149377593360996,0.02,False,False,False,False,0,0,normal,immediate,9f2cb93dbe6552b82455f24f3d6bede7,17179869184.0,0.08189700294209286,0.08189700294209286
325,8345a722be35ae9641c1ae9d52cbc341,insert,641680781,0,483516,0.0015275713804319404,0,1,0,9,8A,5A,2024-04-14 20:35:04,0.0,0.0,0.002074688796680498,0.28,False,False,False,False,0,0,normal,immediate,8345a722be35ae9641c1ae9d52cbc341,17179869184.0,0.038142667340727146,0.038142667340727146
347,027d4944ba3f5ff1d9ab1241dc77c071,insert,2475835348,0,1288358,0.002844867504078546,0,1,0,9,8A,1A,2024-04-14 20:41:56,0.0,0.0,0.0,0.74,False,False,False,False,0,0,normal,immediate,027d4944ba3f5ff1d9ab1241dc77c071,17179869184.0,0.145610010471599,0.145610010471599
22,f48154f2502e05faea5887dff0a5bdc6,insert,93500313,0,269414,0.0004729146335064264,0,2,0,9,"2A,4A",4A,2024-04-14 20:42:25,0.0,0.0,0.001037344398340249,0.15,False,False,False,False,0,0,normal,immediate,f48154f2502e05faea5887dff0a5bdc6,17179869184.0,0.005694573789917622,0.005694573789917622
545,51ca82eff867ee4f99824c15770182b5,insert,1011873975,0,418908,0.006043790729885711,0,1,0,9,1A,5A,2024-04-14 20:43:12,0.0,0.0,0.0,0.25,False,False,False,False,0,0,normal,immediate,51ca82eff867ee4f99824c15770182b5,17179869184.0,0.06194509624372319,0.06194509624372319
100,80f3f72947e00fc8e1541325367f2106,insert,1334394546,0,429651,0.0018960343840837472,0,1,0,9,0A,7A,2024-04-14 20:44:20,0.0,0.0,0.0031120331950207467,0.25,False,False,False,False,0,0,normal,immediate,80f3f72947e00fc8e1541325367f2106,17179869184.0,0.0786450114301093,0.0786450114301093
482,af3b047cf0b36bb3d7b5afdcb9ba7341,select,1061355060,24825,0,0.002930279173495551,0,1,496529,9,8A,,2024-04-14 20:49:35,2.339134593786597e-05,0.0004678269187573194,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,af3b047cf0b36bb3d7b5afdcb9ba7341,17179869184.0,0.06324413502802063,0.06324413502802063
36,b92e1c67fd3c491bd23c942e6af2549c,select,115828428,8192,0,0.003060265108753067,0,1,163860,9,2A,,2024-04-14 20:49:55,7.073462253441961e-05,0.0014146924506883922,0.0,0.01,False,False,False,False,0,0,normal,immediate,b92e1c67fd3c491bd23c942e6af2549c,17179869184.0,0.008272234415540508,0.008272234415540508
414,84ecc5acb58ffc19dbaaf4170b15268d,select,3729853947,9932,0,0.007281635688071392,0,1,198652,9,9A,,2024-04-14 20:55:17,2.6630105245651173e-06,5.326021049130234e-05,0.001037344398340249,0.03,False,False,False,False,0,0,normal,immediate,84ecc5acb58ffc19dbaaf4170b15268d,17179869184.0,0.22074689164776973,0.22074689164776973
681,5954a5635959b67e42376e53cfbb4762,insert,7291015907,0,160917,0.01314727973285259,0,2,0,9,"9A,1A",7A,2024-04-14 20:58:41,0.0,0.0,0.002074688796680498,0.15,False,False,False,False,0,0,normal,immediate,5954a5635959b67e42376e53cfbb4762,17179869184.0,0.4309759880979505,0.4309759880979505
726,dbf1c240257b142ce3af7b0c6364f78f,insert,5631486486,0,280540,0.008425260710853887,0,1,0,9,3A,7A,2024-04-14 21:05:43,0.0,0.0,0.0,0.2,False,False,False,False,0,0,normal,immediate,dbf1c240257b142ce3af7b0c6364f78f,17179869184.0,0.33202461574848174,0.33202461574848174
278,1f38b4d192e3dc95167f32ba530f9870,insert,2609425920,0,615963,0.009782342450444308,0,1,0,9,0A,7A,2024-04-14 21:08:11,0.0,0.0,0.001037344398340249,0.37,False,False,False,False,0,0,normal,immediate,1f38b4d192e3dc95167f32ba530f9870,17179869184.0,0.15681560412083412,0.15681560412083412
223,17af868c362b744aad1b4d20b2a9de67,insert,1612890549,0,289870,0.006073315591071479,0,1,0,9,3A,7A,2024-04-14 21:11:14,0.0,0.0,0.002074688796680498,0.18,False,False,False,False,0,0,normal,immediate,17af868c362b744aad1b4d20b2a9de67,17179869184.0,0.09693611661693302,0.09693611661693302
173,53473be2038750612d8e9a90b336d5a1,select,152944939,31494,0,0.0019858233157280724,0,1,629892,10,6A,,2024-04-14 21:14:22,0.0002059213990756845,0.00411842798151369,0.0031120331950207467,0.0,False,False,False,False,0,0,normal,immediate,53473be2038750612d8e9a90b336d5a1,17179869184.0,0.009895478805606994,0.009895478805606994
699,3e8d2c24d406b2160462172bcf084479,select,20767562754,263538,0,0.021818948213465056,0,1,5270826,10,3A,,2024-04-14 21:14:55,1.269005105365376e-05,0.0002538010210730752,0.001037344398340249,0.14,False,False,False,False,0,0,normal,immediate,3e8d2c24d406b2160462172bcf084479,17179869184.0,1.21974072489072,1.21974072489072
52,5cc82fdca1c5a5118be26852e2034f42,select,4368891441,668,0,0.01100967077969003,0,1,13361,10,9A,,2024-04-14 21:16:11,1.5292075862986587e-07,3.0584151725973177e-06,0.0,0.04,False,False,False,False,0,0,normal,immediate,5cc82fdca1c5a5118be26852e2034f42,17179869184.0,0.25980778695532303,0.25980778695532303
5,7c7483072ac8260be91fe3eebda0e4ab,select,1563689082,9574,0,0.010625995408751612,0,1,191485,10,0A,,2024-04-14 21:16:28,6.1228789862964625e-06,0.00012245757972592923,0.002074688796680498,0.02,False,False,False,False,0,0,normal,immediate,7c7483072ac8260be91fe3eebda0e4ab,17179869184.0,0.09633168156352294,0.09633168156352294
853,9ca9ab7f1f83c94c404737d6968c58bd,select,69706842,30103,0,0.0028576802131483952,0,2,903129,10,"6A,4A",,2024-04-14 21:16:30,0.00043187098807989237,0.012956129642396771,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,9ca9ab7f1f83c94c404737d6968c58bd,17179869184.0,0.005486312329058846,0.005486312329058846
857,044fb3659cc98a1b6fa87d8d1116a232,insert,5075157646,0,350741,0.010617064643474344,0,1,0,10,9A,7A,2024-04-14 21:16:47,0.0,0.0,0.0,0.24,False,False,False,False,0,0,normal,immediate,044fb3659cc98a1b6fa87d8d1116a232,17179869184.0,0.3007420034756931,0.3007420034756931
13,04624f3bedad4f445ec4badd59b7d6da,select,613775862,4167,0,0.008523841786034185,0,1,83377,10,1A,,2024-04-14 21:17:13,6.792216399733461e-06,0.00013584432799466922,0.0031120331950207467,0.02,False,False,False,False,0,0,normal,immediate,04624f3bedad4f445ec4badd59b7d6da,17179869184.0,0.03998837814518426,0.03998837814518426
254,a229e8121982f66b850f5bedab457938,select,1568514297,7883,0,0.006351415384571644,0,1,157661,10,9A,,2024-04-14 21:17:22,5.025836069291978e-06,0.00010051672138583954,0.001037344398340249,0.02,False,False,False,False,0,0,normal,immediate,a229e8121982f66b850f5bedab457938,17179869184.0,0.09447525602998753,0.09447525602998753
525,cdc12fd8fd55061f56a266d29ce95a66,select,7687340597,50213,0,0.016946521018783762,0,1,1004287,10,1A,,2024-04-14 21:18:15,6.53209548440667e-06,0.00013064190968813339,0.001037344398340249,0.06,False,False,False,False,0,0,normal,immediate,cdc12fd8fd55061f56a266d29ce95a66,17179869184.0,0.4559353753059,0.4559353753059
603,7e2e5bf89902e4b3affafd8215ca8dfe,select,103823595,4498,0,0.004744801987076934,0,2,135032,10,"0A,3A",,2024-04-14 21:18:24,4.3354197216776674e-05,0.0013006259165033003,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,7e2e5bf89902e4b3affafd8215ca8dfe,17179869184.0,0.008415729606115637,0.008415729606115637
672,b363d075fe4f8b73750544ec7c2c031a,select,893656415,20403,0,0.0028619763448348573,0,1,408100,10,3A,,2024-04-14 21:18:54,2.283333996404346e-05,0.0004566667992808692,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,b363d075fe4f8b73750544ec7c2c031a,17179869184.0,0.05344863774988234,0.05344863774988234
419,b0d04a59da9f76793289e59c28d20eb2,select,31086188908,2015,0,0.032301193332165024,0,1,40300,10,6A,,2024-04-14 21:18:57,6.482030524806726e-08,1.296406104961345e-06,0.001037344398340249,0.2,False,False,False,False,0,0,normal,immediate,b0d04a59da9f76793289e59c28d20eb2,17179869184.0,1.825604939714938,1.825604939714938
571,23161379b92c7bcf944c08348fae49d6,select,631280783,4967,0,0.002193693139952288,0,1,99354,10,1A,,2024-04-14 21:20:17,7.869375333402034e-06,0.00015738750666804068,0.0,0.01,False,False,False,False,0,0,normal,immediate,23161379b92c7bcf944c08348fae49d6,17179869184.0,0.03784222432802834,0.03784222432802834
155,9f2cb93dbe6552b82455f24f3d6bede7,select,1346066030,371,0,0.007062919683151242,0,1,7422,10,0A,,2024-04-14 21:20:48,2.7569421482724566e-07,5.513884296544914e-06,0.004149377593360996,0.02,False,False,False,False,0,0,normal,immediate,9f2cb93dbe6552b82455f24f3d6bede7,17179869184.0,0.08188281488295286,0.08188281488295286
488,d106eddc4c9e3fb6f7ac254fde55df99,select,1527558244,299145,0,0.008169908248385559,0,1,5982928,10,4A,,2024-04-14 21:21:40,0.00019583307451726017,0.003916661490345203,0.002074688796680498,0.02,False,False,False,False,0,0,normal,immediate,d106eddc4c9e3fb6f7ac254fde55df99,17179869184.0,0.09300054641651649,0.09300054641651649
317,bcdc99b80aeb8ee8f85d4bf7447ead51,select,2057633049,45478,0,0.0036701938340519356,0,2,1364402,10,"9A,4A",,2024-04-14 21:21:45,2.210312756079402e-05,0.0006630938268238207,0.001037344398340249,0.02,False,False,False,False,0,0,normal,immediate,bcdc99b80aeb8ee8f85d4bf7447ead51,17179869184.0,0.12160510371756203,0.12160510371756203
942,24d14552a9102c75136bf0ef4fdcdfce,select,431112532,30258,0,0.0019431036779202198,0,1,605207,10,3A,,2024-04-14 21:21:48,7.019189638877521e-05,0.0014038379277755042,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,24d14552a9102c75136bf0ef4fdcdfce,17179869184.0,0.026065603917162478,0.026065603917162478
517,cd48e41daec7f6506239e0bf7e48069e,select,1201481496,39706,0,0.002547468765669022,0,1,794147,10,8A,,2024-04-14 21:22:19,3.304872218515447e-05,0.0006609744437030895,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,cd48e41daec7f6506239e0bf7e48069e,17179869184.0,0.07120916189580806,0.07120916189580806
783,53473be2038750612d8e9a90b336d5a1,select,153310147,31569,0,0.0019858233157280724,0,1,631396,10,9A,,2024-04-14 21:22:55,0.0002059213990756845,0.00411842798151369,0.0031120331950207467,0.0,False,False,False,False,0,0,normal,immediate,53473be2038750612d8e9a90b336d5a1,17179869184.0,0.009916736709033879,0.009916736709033879
557,b35d6f63bce44d7c33c46db0c68f0e04,select,35114958237,2025,0,0.03987733580831603,0,2,60751,10,"9A,4A",,2024-04-14 21:23:21,5.7669896092866865e-08,1.730096882786006e-06,0.0,0.24,False,False,False,False,0,0,normal,immediate,b35d6f63bce44d7c33c46db0c68f0e04,17179869184.0,2.0638982499540233,2.0638982499540233
768,c09cc7eb14d2c6eea7e20f834eb50082,select,1185133010,31616,0,0.0023585025810741156,0,1,632333,10,6A,,2024-04-14 21:23:48,2.6677756263638195e-05,0.000533555125272764,0.0,0.01,False,False,False,False,0,0,normal,immediate,c09cc7eb14d2c6eea7e20f834eb50082,17179869184.0,0.07016307167397404,0.07016307167397404
959,2c800f141d10828469c2dadd59def9c8,select,3563975975,221,0,0.008397116297353818,0,2,6631,10,"8A,2A",,2024-04-14 21:23:52,6.205655477563021e-08,1.8616966432689064e-06,0.0031120331950207467,0.03,False,False,False,False,0,0,normal,immediate,2c800f141d10828469c2dadd59def9c8,17179869184.0,0.21164926320522132,0.21164926320522132
591,79781b5baec0dfd42720b1da69aaae7b,select,1003581505,42438,0,0.009055289670760922,0,1,848792,10,8A,,2024-04-14 21:24:26,4.228818935345319e-05,0.0008457637870690638,0.002074688796680498,0.02,False,False,False,False,0,0,normal,immediate,79781b5baec0dfd42720b1da69aaae7b,17179869184.0,0.06294377677744775,0.06294377677744775
255,6f45052814dd4fd00798d27103a46156,select,1209389642,88139,0,0.008322238434354035,0,1,1762797,10,9A,,2024-04-14 21:24:29,7.287964780378048e-05,0.0014575929560756095,0.002074688796680498,0.02,False,False,False,False,0,0,normal,immediate,6f45052814dd4fd00798d27103a46156,17179869184.0,0.07455686141097276,0.07455686141097276
980,c1ef93cdde551f8a3fa133ddf03fb263,insert,2505846299,0,490640,0.008574324472070585,0,1,0,10,2A,5A,2024-04-14 21:24:50,0.0,0.0,0.0,0.3,False,False,False,False,0,0,normal,immediate,c1ef93cdde551f8a3fa133ddf03fb263,17179869184.0,0.15017517291624513,0.15017517291624513
258,7fc143bdda58003ada1b1b018514114a,select,591615559,1456,0,0.0032978496504186684,0,2,43831,10,"3A,2A",,2024-04-14 21:24:59,2.469816640914497e-06,7.40944992274349e-05,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,7fc143bdda58003ada1b1b018514114a,17179869184.0,0.036085482674612805,0.036085482674612805
706,b13d5dfe12f35085356bc4bd3442683a,select,1754384362,15622,0,0.0037615527099826265,0,1,312468,10,2A,,2024-04-14 21:25:13,8.905376043767792e-06,0.00017810752087535583,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,b13d5dfe12f35085356bc4bd3442683a,17179869184.0,0.10399938641017717,0.10399938641017717
48,f8ce5d00b4a1d470b53f82349e33138d,select,1523287111,39022,0,0.004312944267991305,0,1,780459,10,4A,,2024-04-14 21:25:16,2.5617611467985795e-05,0.0005123522293597159,0.0,0.01,False,False,False,False,0,0,normal,immediate,f8ce5d00b4a1d470b53f82349e33138d,17179869184.0,0.09082345176493904,0.09082345176493904
170,f95d0aaf2553c5e008ebb1b67eb280a1,select,1096346903,9994,0,0.007799794912388105,0,1,199933,10,3A,,2024-04-14 21:25:42,9.118315134759999e-06,0.00018236630269519998,0.0031120331950207467,0.02,False,False,False,False,0,0,normal,immediate,f95d0aaf2553c5e008ebb1b67eb280a1,17179869184.0,0.0677156862295482,0.0677156862295482
340,86d426ca52887b8caf2e4ad9d2976ae5,select,35748934,32,0,0.003441882362531008,0,1,646,10,0A,,2024-04-14 21:26:41,9.045496586455725e-07,1.809099317291145e-05,0.0,0.01,False,False,False,False,0,0,normal,immediate,86d426ca52887b8caf2e4ad9d2976ae5,17179869184.0,0.00380180300955543,0.00380180300955543
786,56337cb70163295294c0834cf6f02aac,select,14495314368,18217,0,0.02454666599264539,0,1,364346,10,6A,,2024-04-14 21:26:55,1.2567726838854267e-06,2.5135453677708535e-05,0.001037344398340249,0.11,False,False,False,False,0,0,normal,immediate,56337cb70163295294c0834cf6f02aac,17179869184.0,0.8560116765629788,0.8560116765629788
656,b9b2e411af4e8f42352990a93ca1c4d8,select,1184761786,9646,0,0.008396393133420737,0,1,192980,10,3A,,2024-04-14 21:26:55,8.144285349531918e-06,0.00016288570699063838,0.001037344398340249,0.02,False,False,False,False,0,0,normal,immediate,b9b2e411af4e8f42352990a93ca1c4d8,17179869184.0,0.07316040886943241,0.07316040886943241
437,b724bbdcb3aa2429a8eceb7e50a2236d,select,1834212315,7512,0,0.0024628600046475322,0,1,150262,10,1A,,2024-04-14 21:27:39,4.096131873364537e-06,8.192263746729074e-05,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,b724bbdcb3aa2429a8eceb7e50a2236d,17179869184.0,0.10799663847714984,0.10799663847714984
132,044fb625f7369dbfd1ad466fb7d351d6,select,5629137283,360844,0,0.009644653027665564,0,2,10825443,10,"0A,3A",,2024-04-14 21:28:04,6.410364619501497e-05,0.0019231093858504491,0.0031120331950207467,0.05,False,False,False,False,0,0,normal,immediate,044fb625f7369dbfd1ad466fb7d351d6,17179869184.0,0.332481240718054,0.332481240718054
31,ba692d7b790435f1ed5ae528ddf90878,select,287683722,27527,0,0.002935580484548784,0,2,825884,10,"2A,9A",,2024-04-14 21:28:58,9.569368789309117e-05,0.0028708106367927354,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,ba692d7b790435f1ed5ae528ddf90878,17179869184.0,0.018213186782774615,0.018213186782774615
331,3e8d2c24d406b2160462172bcf084479,select,20767363206,263537,0,0.021818948213465056,0,1,5270777,10,8A,,2024-04-14 21:29:20,1.269005105365376e-05,0.0002538010210730752,0.001037344398340249,0.14,False,False,False,False,0,0,normal,immediate,3e8d2c24d406b2160462172bcf084479,17179869184.0,1.2197291096684,1.2197291096684
905,67d2b9fe020c800f2ee6c2ab6e6af2fc,select,2023335418,1269,0,0.004569099016946159,0,1,25384,10,0A,,2024-04-14 21:29:35,6.2729761840987e-07,1.25459523681974e-05,0.001037344398340249,0.02,False,False,False,False,0,0,normal,immediate,67d2b9fe020c800f2ee6c2ab6e6af2fc,17179869184.0,0.12005817143362592,0.12005817143362592
336,de845abefa53170f44607e6813214e58,select,115826117,176,0,0.009647009392344693,0,1,3551,10,2A,,2024-04-14 21:29:59,1.5335728326805905e-06,3.067145665361181e-05,0.001037344398340249,0.02,False,False,False,False,0,0,normal,immediate,de845abefa53170f44607e6813214e58,17179869184.0,0.01156547203943195,0.01156547203943195
478,3be52c5a9d9f9101dafd4cc6d2b28a6f,insert,89400094,0,495725,0.003788485874914642,0,1,0,10,6A,5A,2024-04-14 21:30:15,0.0,0.0,0.001037344398340249,0.28,False,False,False,False,0,0,normal,immediate,3be52c5a9d9f9101dafd4cc6d2b28a6f,17179869184.0,0.007126868287347762,0.007126868287347762
800,e7a4920641dfd8dabd3cc8fa2e13c876,select,1853984269,716168,0,0.004705739582711503,0,1,14323393,10,1A,,2024-04-14 21:30:22,0.00038628682124703127,0.007725736424940626,0.002074688796680498,0.03,False,False,False,False,0,0,normal,immediate,e7a4920641dfd8dabd3cc8fa2e13c876,17179869184.0,0.1102689574602105,0.1102689574602105
952,21facd42cb43296b72c5f6c53cc368ef,select,17260784209,673,0,0.022735508744767065,0,1,13460,10,4A,,2024-04-14 21:30:38,3.8991702496821405e-08,7.79834049936428e-07,0.001037344398340249,0.12,False,False,False,False,0,0,normal,immediate,21facd42cb43296b72c5f6c53cc368ef,17179869184.0,1.0160776287103883,1.0160776287103883
456,9b50460300b5daf682135f5d1df5538f,select,381031524,195497,0,0.0026828116240625003,0,1,3909955,10,1A,,2024-04-14 21:30:43,0.0005130751209141164,0.010261502418282328,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,9b50460300b5daf682135f5d1df5538f,17179869184.0,0.02352035955836497,0.02352035955836497
298,53473be2038750612d8e9a90b336d5a1,select,153395942,31587,0,0.0019858233157280724,0,1,631749,10,4A,,2024-04-14 21:30:48,0.0002059213990756845,0.00411842798151369,0.0031120331950207467,0.0,False,False,False,False,0,0,normal,immediate,53473be2038750612d8e9a90b336d5a1,17179869184.0,0.00992173063530195,0.00992173063530195
458,f1feb1d5619a44603f5668df66d9e53c,select,1110461241,34735832,0,0.006416027154662257,0,1,694716680,10,3A,,2024-04-14 21:30:49,0.03128054617160771,0.6256109234321542,0.002074688796680498,0.51,False,False,False,False,0,0,normal,immediate,f1feb1d5619a44603f5668df66d9e53c,17179869184.0,0.06784536495100733,0.06784536495100733
228,fdc84aec37f54ece61b97b1a5a93113d,select,15418325,6058,0,0.0008960221346447417,0,2,181846,10,"4A,1A",,2024-04-14 21:30:51,0.0003931418536333727,0.011794255609001183,0.001037344398340249,0.0,False,False,False,False,0,0,normal,immediate,fdc84aec37f54ece61b97b1a5a93113d,17179869184.0,0.0013454757007760082,0.0013454757007760082
922,44484f4f8d3a5ddd885b750379a3c341,select,11002862127,2960,0,0.018619792737408946,0,1,59205,10,2A,,2024-04-14 21:31:27,2.6904686629010905e-07,5.380937325802181e-06,0.002074688796680498,0.08,False,False,False,False,0,0,normal,immediate,44484f4f8d3a5ddd885b750379a3c341,17179869184.0,0.6497607641347533,0.6497607641347533
936,5febd272faf3e344165331fb8fa15c3d,select,23850269661,179351,0,0.02814752480232378,0,1,3587025,10,4A,,2024-04-14 21:32:09,7.5198846674886865e-06,0.00015039769334977373,0.001037344398340249,0.16,False,False,False,False,0,0,normal,immediate,5febd272faf3e344165331fb8fa15c3d,17179869184.0,1.4023421715234092,1.4023421715234092
203,7d7d23d8779f3461ac699f71b28ea595,select,3387118017,210175,0,0.006949794923442864,0,1,4203511,10,6A,,2024-04-14 21:32:24,6.2051442747094e-05,0.00124102885494188,0.001037344398340249,0.03,False,False,False,False,0,0,normal,immediate,7d7d23d8779f3461ac699f71b28ea595,17179869184.0,0.20063111446915358,0.20063111446915358
193,da2ee9d9e738e249c3fa2e0aaa00801a,select,17724532199,26491,0,0.019118706552093155,0,1,529840,10,4A,,2024-04-14 21:32:50,1.4946543349184368e-06,2.9893086698368736e-05,0.0,0.12,False,False,False,False,0,0,normal,immediate,da2ee9d9e738e249c3fa2e0aaa00801a,17179869184.0,1.0412629133652733,1.0412629133652733
731,a038fd2a9b180ae918703c7fbca77c98,select,266068942,864,0,0.0020881989302297403,0,1,17305,10,4A,,2024-04-14 21:33:05,3.252097667057431e-06,6.504195334114862e-05,0.001037344398340249,0.0,False,False,False,False,0,0,normal,immediate,a038fd2a9b180ae918703c7fbca77c98,17179869184.0,0.016531350220655897,0.016531350220655897
874,1210ff7bd9868a36084b7b959133ec2f,select,4340042867,26824,0,0.010508470144672741,0,1,536511,10,2A,,2024-04-14 21:33:39,6.180943710896954e-06,0.00012361887421793907,0.001037344398340249,0.04,False,False,False,False,0,0,normal,immediate,1210ff7bd9868a36084b7b959133ec2f,17179869184.0,0.2578779786245853,0.2578779786245853
584,52857e22fd1cc173b3ea0e092229df7a,select,27698958675,293648,0,0.03306828840835569,0,1,5872988,10,8A,,2024-04-14 21:33:41,1.0601462064605374e-05,0.00021202924129210747,0.001037344398340249,0.19,False,False,False,False,0,0,normal,immediate,52857e22fd1cc173b3ea0e092229df7a,17179869184.0,1.6288257384147242,1.6288257384147242
9,7625b8fa4d2655f24836b885b2a13920,select,544037578,5087,0,0.003944146802294562,0,2,152722,10,"3A,4A",,2024-04-14 21:33:46,9.357524500965962e-06,0.0002807257350289788,0.0031120331950207467,0.01,False,False,False,False,0,0,normal,immediate,7625b8fa4d2655f24836b885b2a13920,17179869184.0,0.033639228265555356,0.033639228265555356
229,e7efae52409f016178bce6b4ff73f76d,select,248423477,109872,0,0.004815428268521503,0,1,2197452,10,0A,,2024-04-14 21:33:58,0.0004422795460630249,0.008845590921260497,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,e7efae52409f016178bce6b4ff73f76d,17179869184.0,0.01686786364642132,0.01686786364642132
200,b094698709b7b1b5ada58dd357ad0500,select,1276509999,30901,0,0.0038568376503712197,0,1,618038,10,9A,,2024-04-14 21:34:03,2.420812318931476e-05,0.0004841624637862952,0.0,0.01,False,False,False,False,0,0,normal,immediate,b094698709b7b1b5ada58dd357ad0500,17179869184.0,0.07623107999962823,0.07623107999962823
163,d0ffd9964478544c096c222168e90498,select,248755041,54389,0,0.004545726744696359,0,1,1087796,10,6A,,2024-04-14 21:34:16,0.0002186481403383119,0.004372962806766238,0.005186721991701245,0.01,False,False,False,False,0,0,normal,immediate,d0ffd9964478544c096c222168e90498,17179869184.0,0.016752312449391862,0.016752312449391862
806,abc5bddc65de19e1bc2272de717450d4,select,1127107225,16,0,0.0036064348935061366,0,1,320,10,5A,,2024-04-14 21:34:25,1.4453103379978095e-08,2.890620675995619e-07,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,abc5bddc65de19e1bc2272de717450d4,17179869184.0,0.06740949261267229,0.06740949261267229
188,b1b775068e5077c763d203d3243748c5,select,137700093878,132,0,0.13944912191367267,0,1,2640,10,3A,,2024-04-14 21:34:33,9.586178652986385e-10,1.9172357305972768e-08,0.001037344398340249,0.9,False,False,False,False,0,0,normal,immediate,b1b775068e5077c763d203d3243748c5,17179869184.0,8.084924933160089,8.084924933160089
232,d12a18f8fb0a526a051915d6fbf125a3,select,3315535381,112705,0,0.005850526289587636,0,2,3381213,10,"1A,0A",,2024-04-14 21:34:58,3.399366600715846e-05,0.0010198099802147538,0.001037344398340249,0.03,False,False,False,False,0,0,normal,immediate,d12a18f8fb0a526a051915d6fbf125a3,17179869184.0,0.1959148223486458,0.1959148223486458
572,9d5db0fc9fb03b24ea7d860ea6a29647,select,18442638017,45542,0,0.024404967447776933,0,1,910858,10,0A,,2024-04-14 21:35:26,2.469436265938196e-06,4.9388725318763914e-05,0.001037344398340249,0.13,False,False,False,False,0,0,normal,immediate,9d5db0fc9fb03b24ea7d860ea6a29647,17179869184.0,1.0857053037672475,1.0857053037672475
541,f11d23be8b2b43cd631fcb37b32ec3bd,select,685774021,30042,0,0.0031426382126594444,0,2,901403,10,"6A,3A",,2024-04-14 21:35:31,4.381456196559518e-05,0.0013144368589678552,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,f11d23be8b2b43cd631fcb37b32ec3bd,17179869184.0,0.0414886207839628,0.0414886207839628
411,b724bbdcb3aa2429a8eceb7e50a2236d,select,1832832748,7507,0,0.0024628600046475322,0,1,150150,10,0A,,2024-04-14 21:35:49,4.096131873364537e-06,8.192263746729074e-05,0.002074688796680498,0.01,False,False,False,False,0,0,normal,immediate,b724bbdcb3aa2429a8eceb7e50a2236d,17179869184.0,0.10791633710900643,0.10791633710900643
115,d9701a4d9d60ef35d01810b3aeaaa616,select,4073540834,2309,0,0.006768861351623225,0,1,46198,10,1A,,2024-04-14 21:36:12,5.670725987876956e-07,1.1341451975753912e-05,0.002074688796680498,0.03,False,False,False,False,0,0,normal,immediate,d9701a4d9d60ef35d01810b3aeaaa616,17179869184.0,0.24049571425844685,0.24049571425844685
614,5954a5635959b67e42376e53cfbb4762,insert,7309698326,0,160917,0.01314727973285259,0,2,0,10,"7A,0A",7A,2024-04-14 21:36:30,0.0,0.0,0.002074688796680498,0.15,False,False,False,False,0,0,normal,immediate,5954a5635959b67e42376e53cfbb4762,17179869184.0,0.43206344800814583,0.43206344800814583
275,b13d5dfe12f35085356bc4bd3442683a,select,1753938891,15619,0,0.0037615527099826265,0,1,312389,10,9A,,2024-04-14 21:36:47,8.905376043767792e-06,0.00017810752087535583,0.001037344398340249,0.01,False,False,False,False,0,0,normal,immediate,b13d5dfe12f35085356bc4bd3442683a,17179869184.0,0.10397345658526239,0.10397345658526239
280,21f99ca14b63583ac253750700c2e77c,select,11116455341,112859,0,0.012291338971118317,0,2,3385838,10,"6A,2A",,2024-04-14 21:37:53,1.015263577416857e-05,0.0003045790732250571,0.001037344398340249,0.08,False,False,False,False,0,0,normal,immediate,21f99ca14b63583ac253750700c2e77c,17179869184.0,0.6532085325341909,0.6532085325341909
104,7625b8fa4d2655f24836b885b2a13920,select,543508486,5084,0,0.003944146802294562,0,2,152575,10,"8A,0A",,2024-04-14 21:38:11,9.357524500965962e-06,0.0002807257350289788,0.0031120331950207467,0.01,False,False,False,False,0,0,normal,immediate,7625b8fa4d2655f24836b885b2a13920,17179869184.0,0.03360843105782733,0.03360843105782733
