,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime
301,8a4f0f36885df1bb6010da5c6fd3c334,insert,4123709304,0,294365,0.008123167634197855,0,1,0,6.0,8A,6A,2024-04-14 17:27:08,0.0,0.0,0.0020920502092050207,0.2,False,False,False,False,0,0,normal,immediate,8a4f0f36885df1bb6010da5c6fd3c334,17179869184.0,0.2441101909881464,0.2441101909881464
489,93927b530c9d80f1f31817e8c981234a,insert,6612410662,0,166666,0.0076048098601630846,0,2,0,6.0,"8A,3A",3A,2024-04-14 17:29:23,0.0,0.0,0.0010460251046025104,0.14,False,False,False,False,0,0,normal,immediate,93927b530c9d80f1f31817e8c981234a,17179869184.0,0.3887050638023879,0.3887050638023879
223,17af868c362b744aad1b4d20b2a9de67,insert,1611370616,0,289870,0.006073315591071479,0,1,0,6.0,0A,1A,2024-04-14 17:29:50,0.0,0.0,0.0020920502092050207,0.18,False,False,False,False,0,0,normal,immediate,17af868c362b744aad1b4d20b2a9de67,17179869184.0,0.09684764487225783,0.09684764487225783
991,39eda185265e36dfb016493be1b921b8,insert,1995998488,0,488835,0.008604509898799177,0,1,0,6.0,3A,7A,2024-04-14 17:29:59,0.0,0.0,0.0020920502092050207,0.3,False,False,False,False,0,0,normal,immediate,39eda185265e36dfb016493be1b921b8,17179869184.0,0.12051311206461987,0.12051311206461987
842,cba73aef645fdf397d74d428e9300fb7,insert,4001042001,0,250755,0.014405435653717937,0,2,0,6.0,"3A,8A",2A,2024-04-14 17:31:00,0.0,0.0,0.0010460251046025104,0.18,False,False,False,False,0,0,normal,immediate,cba73aef645fdf397d74d428e9300fb7,17179869184.0,0.24010860978362045,0.24010860978362045
145,1e533742898f116747edd04085241a29,insert,14980251954,0,436302,0.019260478494965108,0,1,0,6.0,8A,9A,2024-04-14 17:31:15,0.0,0.0,0.0031380753138075313,0.35,False,False,False,False,0,0,normal,immediate,1e533742898f116747edd04085241a29,17179869184.0,0.8816210615030939,0.8816210615030939
107,659d8e5909ccdf4b948a770f6e440822,insert,25603915184,0,509794,0.02904275211055621,0,1,0,6.0,0A,2A,2024-04-14 17:31:24,0.0,0.0,0.006276150627615063,0.46,False,False,False,False,0,0,normal,immediate,659d8e5909ccdf4b948a770f6e440822,17179869184.0,1.5048950630590172,1.5048950630590172
450,1ed2f86dd58e1a90cee2f686d3d9d3d6,insert,896547722,0,589899,0.005412005292261248,0,1,0,6.0,3A,2A,2024-04-14 17:31:33,0.0,0.0,0.0031380753138075313,0.34,False,False,False,False,0,0,normal,immediate,1ed2f86dd58e1a90cee2f686d3d9d3d6,17179869184.0,0.054926285082013464,0.054926285082013464
39,2378b5476e860ee9ef9fc67c43134968,select,926742585,456,0,0.006367419089704684,0,1,9123,6.0,0A,,2024-04-14 17:32:21,4.922194446017501e-07,9.844388892035004e-06,0.0020920502092050207,0.01,False,False,False,False,0,0,normal,immediate,2378b5476e860ee9ef9fc67c43134968,17179869184.0,0.05712722768660259,0.05712722768660259
279,de6498835d44978324ad454dc41c6b75,insert,2823929715,0,155855,0.006032519374391734,0,2,0,6.0,"3A,8A",7A,2024-04-14 17:33:03,0.0,0.0,0.0020920502092050207,0.11,False,False,False,False,0,0,normal,immediate,de6498835d44978324ad454dc41c6b75,17179869184.0,0.1673996749363722,0.1673996749363722
196,fe8095679308375b8777c921b0095a0e,insert,97376867,0,1221677,0.004715952912062106,0,1,0,6.0,8A,0A,2024-04-14 17:33:12,0.0,0.0,0.0,0.69,False,False,False,False,0,0,normal,immediate,fe8095679308375b8777c921b0095a0e,17179869184.0,0.008097167071744649,0.008097167071744649
114,9b50460300b5daf682135f5d1df5538f,select,380827942,195392,0,0.0026828116240625003,0,1,3907866,6.0,0A,,2024-04-14 17:35:02,0.0005130751209141164,0.010261502418282328,0.0010460251046025104,0.01,False,False,False,False,0,0,normal,immediate,9b50460300b5daf682135f5d1df5538f,17179869184.0,0.023508509526340884,0.023508509526340884
498,40849cd78a416f335c34fc08f09293e8,insert,410389402,0,328283,0.009662749322782889,0,1,0,6.0,8A,1A,2024-04-14 17:36:07,0.0,0.0,0.0020920502092050207,0.2,False,False,False,False,0,0,normal,immediate,40849cd78a416f335c34fc08f09293e8,17179869184.0,0.028738290401035763,0.028738290401035763
341,e9b6f5fb4f5f5fdd8b15321d9dcb1ea4,select,1215873703,9636,0,0.0030223718897156517,0,1,192760,6.0,3A,,2024-04-14 17:36:14,7.926886750310311e-06,0.00015853773500620622,0.0020920502092050207,0.01,False,False,False,False,0,0,normal,immediate,e9b6f5fb4f5f5fdd8b15321d9dcb1ea4,17179869184.0,0.07228435016268381,0.07228435016268381
914,bc15e401560eecc481124da59ed0c5ed,select,2762781459,23111,0,0.010681878280646909,0,1,462220,6.0,8A,,2024-04-14 17:36:17,8.365137037169995e-06,0.0001673027407433999,0.0010460251046025104,0.03,False,False,False,False,0,0,normal,immediate,bc15e401560eecc481124da59ed0c5ed,17179869184.0,0.16615598548381022,0.16615598548381022
58,c52a1f6f48f400812bc18afe43621cc4,insert,1693552128,0,339802,0.004165450590540833,0,2,0,6.0,"3A,0A",6A,2024-04-14 17:36:58,0.0,0.0,0.0041841004184100415,0.2,False,False,False,False,0,0,normal,immediate,c52a1f6f48f400812bc18afe43621cc4,17179869184.0,0.10068021238076928,0.10068021238076928
132,044fb625f7369dbfd1ad466fb7d351d6,select,5628591797,360812,0,0.009644653027665564,0,2,10824396,6.0,"0A,8A",,2024-04-14 17:37:20,6.410364619501497e-05,0.0019231093858504491,0.0031380753138075313,0.05,False,False,False,False,0,0,normal,immediate,044fb625f7369dbfd1ad466fb7d351d6,17179869184.0,0.332449489253933,0.332449489253933
66,7bfa0da858052b6a219f44e284110e1c,insert,817828975,0,1431905,0.003925172164427253,0,1,0,6.0,8A,6A,2024-04-14 17:37:35,0.0,0.0,0.0,0.81,False,False,False,False,0,0,normal,immediate,7bfa0da858052b6a219f44e284110e1c,17179869184.0,0.04964984558492254,0.04964984558492254
621,0ce8c2ee32d589a7b12343b37e3d8381,insert,2058405107,0,591437,0.007197808080593373,0,1,0,6.0,8A,7A,2024-04-14 17:38:19,0.0,0.0,0.0031380753138075313,0.35,False,False,False,False,0,0,normal,immediate,0ce8c2ee32d589a7b12343b37e3d8381,17179869184.0,0.12344827669544996,0.12344827669544996
883,ec71d705f525981d9c2e5fc65cf48881,insert,1225145454,0,432344,0.003642963813254943,0,1,0,6.0,3A,7A,2024-04-14 17:39:47,0.0,0.0,0.0041841004184100415,0.25,False,False,False,False,0,0,normal,immediate,ec71d705f525981d9c2e5fc65cf48881,17179869184.0,0.07315949879568552,0.07315949879568552
14,ec71d705f525981d9c2e5fc65cf48881,insert,1225145454,0,432344,0.003642963813254943,0,1,0,6.0,3A,6A,2024-04-14 17:40:07,0.0,0.0,0.0041841004184100415,0.25,False,False,False,False,0,0,normal,immediate,ec71d705f525981d9c2e5fc65cf48881,17179869184.0,0.07315949879568552,0.07315949879568552
653,2839e2f0a7b44a068acf75efc269b7f3,insert,1373541414,0,179448,0.014129284551912024,0,2,0,6.0,"8A,3A",0A,2024-04-14 17:40:28,0.0,0.0,0.0031380753138075313,0.13,False,False,False,False,0,0,normal,immediate,2839e2f0a7b44a068acf75efc269b7f3,17179869184.0,0.08702572040100817,0.08702572040100817
318,98d9b7691c60814828b260614e3af165,insert,362513533,0,362639,0.004489251026567206,0,1,0,6.0,0A,3A,2024-04-14 17:41:20,0.0,0.0,0.0,0.21,False,False,False,False,0,0,normal,immediate,98d9b7691c60814828b260614e3af165,17179869184.0,0.02336679868663668,0.02336679868663668
514,1c6ef5043d232b29a6513c0753bba9c3,select,18883146051,71754,0,0.02073927239786954,0,1,1435140,6.0,3A,,2024-04-14 17:41:24,3.8000668113085862e-06,7.600133622617172e-05,0.0010460251046025104,0.13,False,False,False,False,0,0,normal,immediate,1c6ef5043d232b29a6513c0753bba9c3,17179869184.0,1.1095133985150238,1.1095133985150238
547,0ee1564570ae8f738824524c1c6b942f,insert,712727885,0,482413,0.002838639107524951,0,1,0,6.0,8A,8A,2024-04-14 17:41:36,0.0,0.0,0.0,0.28,False,False,False,False,0,0,normal,immediate,0ee1564570ae8f738824524c1c6b942f,17179869184.0,0.04293362273973952,0.04293362273973952
648,08f87770320fa484c488f3faede379d9,select,4549612365,180941,0,0.0058640488145965414,0,1,3618852,6.0,0A,,2024-04-14 17:42:14,3.977101690465497e-05,0.0007954203380930994,0.0,0.03,False,False,False,False,0,0,normal,immediate,08f87770320fa484c488f3faede379d9,17179869184.0,0.2677543182369368,0.2677543182369368
204,b77d66a628901fed538714d17c17e973,insert,11143176988,0,700061,0.0233776769220714,0,1,0,6.0,8A,0A,2024-04-14 17:42:22,0.0,0.0,0.0010460251046025104,0.48,False,False,False,False,0,0,normal,immediate,b77d66a628901fed538714d17c17e973,17179869184.0,0.6603478549905996,0.6603478549905996
313,d4a63ff6699ef8da27832b6fedb9cd33,insert,21660690859,0,547141,0.025022269773005614,0,2,0,6.0,"8A,0A",0A,2024-04-14 17:42:28,0.0,0.0,0.0031380753138075313,0.45,False,False,False,False,0,0,normal,immediate,d4a63ff6699ef8da27832b6fedb9cd33,17179869184.0,1.2733611313564177,1.2733611313564177
889,6658ab6d65044b7afd1b47414532d93a,insert,2612908051,0,307482,0.0035473685924007803,0,1,0,6.0,3A,6A,2024-04-14 17:43:12,0.0,0.0,0.005230125523012552,0.19,False,False,False,False,0,0,normal,immediate,6658ab6d65044b7afd1b47414532d93a,17179869184.0,0.1538828479348704,0.1538828479348704
661,c9635b6cbb7a525e53714d23ff333d32,select,5570710922,1042,0,0.009166832398130379,0,2,31280,6.0,"0A,3A",,2024-04-14 17:44:18,1.872046803274248e-07,5.616140409822744e-06,0.0010460251046025104,0.04,False,False,False,False,0,0,normal,immediate,c9635b6cbb7a525e53714d23ff333d32,17179869184.0,0.3288414685937906,0.3288414685937906
669,6658ab6d65044b7afd1b47414532d93a,insert,2612908051,0,307482,0.0035473685924007803,0,1,0,6.0,3A,9A,2024-04-14 17:45:02,0.0,0.0,0.005230125523012552,0.19,False,False,False,False,0,0,normal,immediate,6658ab6d65044b7afd1b47414532d93a,17179869184.0,0.1538828479348704,0.1538828479348704
312,42b46cfa15882778318bde113cc6dc07,insert,347118947,0,173496,0.002003103995519488,0,1,0,6.0,0A,3A,2024-04-14 17:45:39,0.0,0.0,0.0010460251046025104,0.1,False,False,False,False,0,0,normal,immediate,42b46cfa15882778318bde113cc6dc07,17179869184.0,0.02121663275771345,0.02121663275771345
699,3e8d2c24d406b2160462172bcf084479,select,20768691148,263553,0,0.021818948213465056,0,1,5271112,6.0,0A,,2024-04-14 17:46:31,1.269005105365376e-05,0.0002538010210730752,0.0010460251046025104,0.14,False,False,False,False,0,0,normal,immediate,3e8d2c24d406b2160462172bcf084479,17179869184.0,1.2198064060660487,1.2198064060660487
927,4db13ea0d0124abb630c4d15d35c935c,insert,582202828,0,310264,0.001972849674376062,0,3,0,6.0,"3A,8A,0A",0A,2024-04-14 17:46:33,0.0,0.0,0.0010460251046025104,0.18,False,False,False,False,0,0,normal,immediate,4db13ea0d0124abb630c4d15d35c935c,17179869184.0,0.03489314937397948,0.03489314937397948
238,b92ebd439b6869131bc50bafa156e483,select,8381348753,353,0,0.010580028471857808,0,2,10591,6.0,"3A,0A",,2024-04-14 17:48:11,4.2142942479757414e-08,1.2642882743927223e-06,0.005230125523012552,0.06,False,False,False,False,0,0,normal,immediate,b92ebd439b6869131bc50bafa156e483,17179869184.0,0.4931487204480658,0.4931487204480658
964,1c8cf02beb03a252360c69c3f3a1b204,insert,46929714842,0,325548,0.05252045614312067,0,1,0,6.0,0A,1A,2024-04-14 17:48:35,0.0,0.0,0.0020920502092050207,0.5,False,False,False,False,0,0,normal,immediate,1c8cf02beb03a252360c69c3f3a1b204,17179869184.0,2.75794810574801,2.75794810574801
902,c4abdececc0fe4b09b55e3d160e3b393,select,105314562,31287,0,0.0016499279214515195,0,1,625808,6.0,3A,,2024-04-14 17:48:38,0.00029711565937875535,0.005942313187575107,0.0010460251046025104,0.0,False,False,False,False,0,0,normal,immediate,c4abdececc0fe4b09b55e3d160e3b393,17179869184.0,0.0069550782748721,0.0069550782748721
890,4da947b54f857e0379dd638ad63de21c,insert,994475693,0,697822,0.004575334085764082,0,1,0,6.0,8A,3A,2024-04-14 17:50:35,0.0,0.0,0.0,0.4,False,False,False,False,0,0,normal,immediate,4da947b54f857e0379dd638ad63de21c,17179869184.0,0.06021438955406551,0.06021438955406551
453,659d8e5909ccdf4b948a770f6e440822,insert,25606873775,0,509794,0.02904275211055621,0,1,0,6.0,0A,0A,2024-04-14 17:51:01,0.0,0.0,0.006276150627615063,0.46,False,False,False,False,0,0,normal,immediate,659d8e5909ccdf4b948a770f6e440822,17179869184.0,1.5050672757207268,1.5050672757207268
327,ebf4f5885f3f093440042b60db10f2f7,insert,200500444,0,823997,0.002653539455066465,0,2,0,6.0,"3A,0A",8A,2024-04-14 17:53:20,0.0,0.0,0.0020920502092050207,0.47,False,False,False,False,0,0,normal,immediate,ebf4f5885f3f093440042b60db10f2f7,17179869184.0,0.013045394522854607,0.013045394522854607
658,2035b4955ef39a48ea61415bd34f5e6a,insert,3915136025,0,57443,0.008790013312386878,0,1,0,6.0,3A,6A,2024-04-14 17:53:31,0.0,0.0,0.0010460251046025104,0.06,False,False,False,False,0,0,normal,immediate,2035b4955ef39a48ea61415bd34f5e6a,17179869184.0,0.23228926045215995,0.23228926045215995
208,a1513067671b7ef23b1d29cac1f8484c,select,307794221,6386,0,0.004104081309702751,0,1,127792,6.0,0A,,2024-04-14 17:54:26,2.0759915267440372e-05,0.00041519830534880747,0.0020920502092050207,0.01,False,False,False,False,0,0,normal,immediate,a1513067671b7ef23b1d29cac1f8484c,17179869184.0,0.019968022301944225,0.019968022301944225
507,334283e482c6c7d18cf9e3af19bc3319,insert,152235068,0,289068,0.0018631101004324341,0,2,0,6.0,"0A,8A",8A,2024-04-14 17:54:29,0.0,0.0,0.0031380753138075313,0.17,False,False,False,False,0,0,normal,immediate,334283e482c6c7d18cf9e3af19bc3319,17179869184.0,0.009809628239623804,0.009809628239623804
983,67a4fd3282e9820e2dde2f4f98d4a571,insert,61714585515,0,81922,0.06469199013981393,0,1,0,6.0,0A,6A,2024-04-14 17:54:31,0.0,0.0,0.0010460251046025104,0.45,False,False,False,False,0,0,normal,immediate,67a4fd3282e9820e2dde2f4f98d4a571,17179869184.0,3.6246124306302114,3.6246124306302114
720,6f548a390e487af7720fee4d4b771d7d,select,945554373,104366,0,0.006549999315489203,0,1,2087373,6.0,0A,,2024-04-14 17:55:15,0.00011037850295417152,0.0022075700590834307,0.0031380753138075313,0.02,False,False,False,False,0,0,normal,immediate,6f548a390e487af7720fee4d4b771d7d,17179869184.0,0.058313507976574884,0.058313507976574884
723,aeec8d7ab1a47bb22d4bf5ea48a139f5,insert,1838765036,0,610613,0.012518291982254027,0,1,0,6.0,8A,4A,2024-04-14 17:56:07,0.0,0.0,0.0031380753138075313,0.37,False,False,False,False,0,0,normal,immediate,aeec8d7ab1a47bb22d4bf5ea48a139f5,17179869184.0,0.11332490006060805,0.11332490006060805
392,210106903c7675f75ac1aa3ec4dbcccb,select,3068389276,264,0,0.006010814511076841,0,2,7929,6.0,"8A,0A",,2024-04-14 17:57:02,8.619355808172353e-08,2.585806742451706e-06,0.0020920502092050207,0.02,False,False,False,False,0,0,normal,immediate,210106903c7675f75ac1aa3ec4dbcccb,17179869184.0,0.18160916978346617,0.18160916978346617
329,ba343e3696143a1bf1bc5566ebbb078d,select,8185360610,33131,0,0.00995892383888792,0,1,662684,6.0,0A,,2024-04-14 17:57:42,4.04800269315884e-06,8.09600538631768e-05,0.0010460251046025104,0.06,False,False,False,False,0,0,normal,immediate,ba343e3696143a1bf1bc5566ebbb078d,17179869184.0,0.4814301567607767,0.4814301567607767
73,de6498835d44978324ad454dc41c6b75,insert,2828833595,0,155855,0.006032519374391734,0,2,0,6.0,"0A,3A",1A,2024-04-14 17:58:12,0.0,0.0,0.0020920502092050207,0.11,False,False,False,False,0,0,normal,immediate,de6498835d44978324ad454dc41c6b75,17179869184.0,0.16768511832057253,0.16768511832057253
852,78059bd6ded97810ac5bbebed4261875,insert,589868052,0,378845,0.01109897574372901,0,1,0,6.0,3A,7A,2024-04-14 17:58:16,0.0,0.0,0.0,0.23,False,False,False,False,0,0,normal,immediate,78059bd6ded97810ac5bbebed4261875,17179869184.0,0.039906379107666826,0.039906379107666826
545,51ca82eff867ee4f99824c15770182b5,insert,1012629431,0,418908,0.006043790729885711,0,1,0,6.0,3A,9A,2024-04-14 17:58:16,0.0,0.0,0.0010460251046025104,0.25,False,False,False,False,0,0,normal,immediate,51ca82eff867ee4f99824c15770182b5,17179869184.0,0.06198906957040624,0.06198906957040624
376,3be52c5a9d9f9101dafd4cc6d2b28a6f,insert,90869801,0,495725,0.003788485874914642,0,1,0,6.0,8A,0A,2024-04-14 17:58:17,0.0,0.0,0.0010460251046025104,0.28,False,False,False,False,0,0,normal,immediate,3be52c5a9d9f9101dafd4cc6d2b28a6f,17179869184.0,0.007212416494045911,0.007212416494045911
780,5a1dea10ebabae58856c1dbdcea1ec80,insert,847118757,0,237499,0.005777078211081221,0,1,0,6.0,0A,4A,2024-04-14 17:58:20,0.0,0.0,0.0,0.15,False,False,False,False,0,0,normal,immediate,5a1dea10ebabae58856c1dbdcea1ec80,17179869184.0,0.052211164727693896,0.052211164727693896
917,d506687960e7c8e9a2e87837e95b4fab,insert,846737385,0,242608,0.004671342304417094,0,1,0,6.0,8A,3A,2024-04-14 17:58:41,0.0,0.0,0.0031380753138075313,0.15,False,False,False,False,0,0,normal,immediate,d506687960e7c8e9a2e87837e95b4fab,17179869184.0,0.05163639538524355,0.05163639538524355
194,498015e2d8b346b176e038093a1b582f,select,2215755057,20017,0,0.006979651204809562,0,1,400369,6.0,8A,,2024-04-14 17:59:54,9.034637509808197e-06,0.00018069275019616394,0.0020920502092050207,0.02,False,False,False,False,0,0,normal,immediate,498015e2d8b346b176e038093a1b582f,17179869184.0,0.13246374462756144,0.13246374462756144
635,c52a1f6f48f400812bc18afe43621cc4,insert,1696741743,0,339802,0.004165450590540833,0,2,0,6.0,"0A,8A",1A,2024-04-14 18:01:48,0.0,0.0,0.0041841004184100415,0.2,False,False,False,False,0,0,normal,immediate,c52a1f6f48f400812bc18afe43621cc4,17179869184.0,0.10086587240913379,0.10086587240913379
492,e6f1ddfeda05164f838cf85006193095,insert,347899590,0,628422,0.0020636660781711753,0,1,0,6.0,3A,0A,2024-04-14 18:01:49,0.0,0.0,0.0020920502092050207,0.36,False,False,False,False,0,0,normal,immediate,e6f1ddfeda05164f838cf85006193095,17179869184.0,0.021318833380426488,0.021318833380426488
624,d4a63ff6699ef8da27832b6fedb9cd33,insert,21662126061,0,547141,0.025022269773005614,0,2,0,6.0,"8A,3A",7A,2024-04-14 18:01:57,0.0,0.0,0.0031380753138075313,0.45,False,False,False,False,0,0,normal,immediate,d4a63ff6699ef8da27832b6fedb9cd33,17179869184.0,1.273444671107776,1.273444671107776
954,49b2401d9d47c660239aefce6fe8e36f,select,1128328621,1370,0,0.003256145680654134,0,1,27421,6.0,8A,,2024-04-14 18:02:00,1.215151860088739e-06,2.4303037201774783e-05,0.0,0.01,False,False,False,False,0,0,normal,immediate,49b2401d9d47c660239aefce6fe8e36f,17179869184.0,0.06730544261045535,0.06730544261045535
374,9d47cf199c599870f935bae5e69c2332,insert,335112408,0,347248,0.005595994842315706,0,2,0,6.0,"8A,3A",0A,2024-04-14 18:02:04,0.0,0.0,0.0020920502092050207,0.2,False,False,False,False,0,0,normal,immediate,9d47cf199c599870f935bae5e69c2332,17179869184.0,0.022324319327754274,0.022324319327754274
315,e3c11e438ac110986c8f68849c3d3a9e,insert,2522575273,0,150615,0.008423922867056618,0,2,0,6.0,"3A,8A",8A,2024-04-14 18:02:09,0.0,0.0,0.0,0.11,False,False,False,False,0,0,normal,immediate,e3c11e438ac110986c8f68849c3d3a9e,17179869184.0,0.15105393449985827,0.15105393449985827
29,659d8e5909ccdf4b948a770f6e440822,insert,25606338507,0,509794,0.02904275211055621,0,1,0,6.0,3A,0A,2024-04-14 18:02:33,0.0,0.0,0.006276150627615063,0.46,False,False,False,False,0,0,normal,immediate,659d8e5909ccdf4b948a770f6e440822,17179869184.0,1.505036119022485,1.505036119022485
364,15efcbb6f5a3cdf38caf120b9c242c0d,insert,3169352396,0,338567,0.008186582875051513,0,2,0,6.0,"8A,3A",8A,2024-04-14 18:02:44,0.0,0.0,0.0,0.22,False,False,False,False,0,0,normal,immediate,15efcbb6f5a3cdf38caf120b9c242c0d,17179869184.0,0.18859358821231173,0.18859358821231173
728,330f89c88e85f859f6e37f9f921f9ca1,insert,2135170545,0,179543,0.004240341194399985,0,1,0,6.0,8A,9A,2024-04-14 18:02:58,0.0,0.0,0.0,0.12,False,False,False,False,0,0,normal,immediate,330f89c88e85f859f6e37f9f921f9ca1,17179869184.0,0.12641390445104678,0.12641390445104678
164,8158e46e2f2512b167ce1f7e023597e5,insert,19541264177,0,834055,0.01965787832656037,0,1,0,6.0,8A,3A,2024-04-14 18:03:05,0.0,0.0,0.0010460251046025104,0.59,False,False,False,False,0,0,normal,immediate,8158e46e2f2512b167ce1f7e023597e5,17179869184.0,1.1473287665892071,1.1473287665892071
598,810ac9d1cedfb430857a4bc2ccbd1c29,select,3210877083,38,0,0.0037073957933393344,0,1,760,6.0,0A,,2024-04-14 18:03:39,1.185610068267094e-08,2.3712201365341878e-07,0.0,0.02,False,False,False,False,0,0,normal,immediate,810ac9d1cedfb430857a4bc2ccbd1c29,17179869184.0,0.18875134237875701,0.18875134237875701
322,d506687960e7c8e9a2e87837e95b4fab,insert,850793019,0,242608,0.004671342304417094,0,1,0,6.0,0A,0A,2024-04-14 18:03:44,0.0,0.0,0.0031380753138075313,0.15,False,False,False,False,0,0,normal,immediate,d506687960e7c8e9a2e87837e95b4fab,17179869184.0,0.051872464353904676,0.051872464353904676
932,b92ebd439b6869131bc50bafa156e483,select,8385856829,353,0,0.010580028471857808,0,2,10592,6.0,"3A,0A",,2024-04-14 18:04:03,4.2142942479757414e-08,1.2642882743927223e-06,0.005230125523012552,0.06,False,False,False,False,0,0,normal,immediate,b92ebd439b6869131bc50bafa156e483,17179869184.0,0.49341112500724593,0.49341112500724593
676,a15b5b56c04e117e3a0073275a60404e,insert,113450809338,0,272698,0.11576738020672153,0,1,0,6.0,8A,2A,2024-04-14 18:04:34,0.0,0.0,0.0010460251046025104,0.89,False,False,False,False,0,0,normal,immediate,a15b5b56c04e117e3a0073275a60404e,17179869184.0,6.661605803520822,6.661605803520822
813,176e67717b903d7d1c66a57602f1d042,insert,2257122524,0,447384,0.003865186199371096,0,1,0,6.0,3A,7A,2024-04-14 18:04:39,0.0,0.0,0.0010460251046025104,0.27,False,False,False,False,0,0,normal,immediate,176e67717b903d7d1c66a57602f1d042,17179869184.0,0.13334045679299736,0.13334045679299736
293,c8619c94ddafc767a3e4a486190c6eaa,insert,776978346,0,839783,0.005454401353356526,0,1,0,6.0,0A,1A,2024-04-14 18:04:48,0.0,0.0,0.0,0.48,False,False,False,False,0,0,normal,immediate,c8619c94ddafc767a3e4a486190c6eaa,17179869184.0,0.04800217458185791,0.04800217458185791
731,a038fd2a9b180ae918703c7fbca77c98,select,267576828,867,0,0.0020881989302297403,0,1,17401,6.0,8A,,2024-04-14 18:04:51,3.252097667057431e-06,6.504195334114862e-05,0.0010460251046025104,0.0,False,False,False,False,0,0,normal,immediate,a038fd2a9b180ae918703c7fbca77c98,17179869184.0,0.01661912073764006,0.01661912073764006
111,a7a86d321b9cc7f5598e40977e336a6f,insert,8586462465,0,397909,0.010491910672856068,0,1,0,6.0,3A,0A,2024-04-14 18:05:15,0.0,0.0,0.0,0.28,False,False,False,False,0,0,normal,immediate,a7a86d321b9cc7f5598e40977e336a6f,17179869184.0,0.5050670122975099,0.5050670122975099
670,80f3f72947e00fc8e1541325367f2106,insert,1337606232,0,429651,0.0018960343840837472,0,1,0,6.0,3A,1A,2024-04-14 18:05:30,0.0,0.0,0.0031380753138075313,0.25,False,False,False,False,0,0,normal,immediate,80f3f72947e00fc8e1541325367f2106,17179869184.0,0.07883195615975783,0.07883195615975783
154,ffba32a81d9826c41ed0821a8354918f,insert,1268253624,0,261759,0.00489715033560979,0,1,0,6.0,8A,3A,2024-04-14 18:05:32,0.0,0.0,0.0,0.16,False,False,False,False,0,0,normal,immediate,ffba32a81d9826c41ed0821a8354918f,17179869184.0,0.07628588844498613,0.07628588844498613
752,1ba850127d0407bd35726fa018c59c1f,select,1022468684,116,0,0.0038810580949700767,0,1,2328,6.0,0A,,2024-04-14 18:05:58,1.1416737715600798e-07,2.2833475431201597e-06,0.0010460251046025104,0.01,False,False,False,False,0,0,normal,immediate,1ba850127d0407bd35726fa018c59c1f,17179869184.0,0.0614560395003963,0.0614560395003963
393,39eda185265e36dfb016493be1b921b8,insert,1996934852,0,488835,0.008604509898799177,0,1,0,6.0,8A,3A,2024-04-14 18:06:02,0.0,0.0,0.0020920502092050207,0.3,False,False,False,False,0,0,normal,immediate,39eda185265e36dfb016493be1b921b8,17179869184.0,0.12056761562282345,0.12056761562282345
220,17af868c362b744aad1b4d20b2a9de67,insert,1617460707,0,289870,0.006073315591071479,0,1,0,6.0,0A,5A,2024-04-14 18:06:29,0.0,0.0,0.0020920502092050207,0.18,False,False,False,False,0,0,normal,immediate,17af868c362b744aad1b4d20b2a9de67,17179869184.0,0.09720213482411799,0.09720213482411799
550,a15b5b56c04e117e3a0073275a60404e,insert,113452934188,0,272698,0.11576738020672153,0,1,0,6.0,3A,8A,2024-04-14 18:08:42,0.0,0.0,0.0010460251046025104,0.89,False,False,False,False,0,0,normal,immediate,a15b5b56c04e117e3a0073275a60404e,17179869184.0,6.661729486069114,6.661729486069114
504,951d9ff5d0cac3da867e5ef86c2812ac,insert,1358891905,0,259569,0.004164825422586214,0,1,0,6.0,8A,3A,2024-04-14 18:09:14,0.0,0.0,0.0010460251046025104,0.16,False,False,False,False,0,0,normal,immediate,951d9ff5d0cac3da867e5ef86c2812ac,17179869184.0,0.08119544083992453,0.08119544083992453
256,af3b047cf0b36bb3d7b5afdcb9ba7341,select,1062190495,24842,0,0.002930279173495551,0,1,496918,6.0,8A,,2024-04-14 18:09:56,2.339134593786597e-05,0.0004678269187573194,0.0020920502092050207,0.01,False,False,False,False,0,0,normal,immediate,af3b047cf0b36bb3d7b5afdcb9ba7341,17179869184.0,0.06329276374521588,0.06329276374521588
98,338a8c95bea05ceb333a2ff398ad58bf,insert,60427370040,0,240018,0.0637491177721407,0,1,0,6.0,3A,2A,2024-04-14 18:12:48,0.0,0.0,0.0010460251046025104,0.53,False,False,False,False,0,0,normal,immediate,338a8c95bea05ceb333a2ff398ad58bf,17179869184.0,3.549224394953367,3.549224394953367
724,85ac04310a2a4d9a7cad56329fe91a0e,select,5294829147,59437,0,0.006884754309081501,0,1,1188885,6.0,3A,,2024-04-14 18:12:57,1.122691129164195e-05,0.000224538225832839,0.0020920502092050207,0.04,False,False,False,False,0,0,normal,immediate,85ac04310a2a4d9a7cad56329fe91a0e,17179869184.0,0.31164199673786064,0.31164199673786064
