,query_hash,query_type,bytes_scanned,result_size,write_volume,cpu_time,unique_db_instance,num_read_tables,intermediate_result_size,hour,read_tables,write_table,timestamp,scan_to_result_ratio,scan_to_i_result_ratio,repetition_coefficient,load,cache_result,cache_ir,write_delta,was_cached,cache_writes,cache_reads,execution,execution_trigger,triggered_by,network_speed,total_runtime,runtime,size
c9635b6cbb7a525e53714d23ff333d32,,select,209810,0.039277413979497,0,0.009166832398130379,0,2,1.17832241938491,6.0,"3A,0A",,2024-04-14 17:20:06,1.872046803274248e-07,5.616140409822744e-06,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.004751265173145057,0.004751265173145057,32302.0
a11cf0971b7367697fd0124d4f06448c,,select,209810,0.5320948947402931,0,0.0036839391782132955,0,1,10.641897894805865,6.0,3A,,2024-04-14 17:20:06,2.5360797614045716e-06,5.0721595228091436e-05,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.0020098265283008793,0.0020098265283008793,106071.0
f11d23be8b2b43cd631fcb37b32ec3bd,,select,209810,9.192733246001524,0,0.0031426382126594444,0,2,275.7819973800457,6.0,"0A,3A",,2024-04-14 17:20:06,4.381456196559518e-05,0.0013144368589678552,0.0010460251046025104,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.001739395086114223,0.001739395086114223,928605.0
48d7d15da8c87aeac9ff7a3a560fe193,,select,209810,0.0680459186373261,0,0.009887561821525233,0,2,2.041377559119783,6.0,"3A,0A",,2024-04-14 17:20:06,3.243216178319723e-07,9.72964853495917e-06,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.005111630598301399,0.005111630598301399,72633.0
401562e19dee5f840ec0feeadd8ea05b,,select,209810,7.8557133418315646,0,0.004490030484890153,0,2,235.67140025494697,6.0,"3A,8A",,2024-04-14 17:20:06,3.7442034897438466e-05,0.0011232610469231541,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.002413058064135954,0.002413058064135954,400148.0
21f99ca14b63583ac253750700c2e77c,,select,209810,2.1301245117783076,0,0.012291338971118317,0,2,63.903735353349234,6.0,"3A,0A",,2024-04-14 17:20:06,1.015263577416857e-05,0.0003045790732250571,0.0010460251046025104,0.02,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.006313570312647051,0.006313570312647051,3498288.0
67207178615965956ecb2e824e7d64da,,select,209810,7.694361754999853,0,0.0022483693510550397,0,2,230.83085264999556,6.0,"3A,8A",,2024-04-14 17:20:06,3.66729982126679e-05,0.001100189946380037,0.0031380753138075313,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b231578e31971ceb974bb321bd219db8,1250000000.0,0.0012922234956990438,0.0012922234956990438,330398.0
814,3aef33336154d39a8fd3e34ad5f804a1,insert,37790733015,0.0,297426,0.0428028904802653,0,1,0.0,6.0,8A,5A,2024-04-14 17:20:34,0.0,0.0,0.0,0.42,False,False,False,False,0,1,normal,immediate,3aef33336154d39a8fd3e34ad5f804a1,17179869184.0,2.222790425212743,2.222907427053542,
615,39eda185265e36dfb016493be1b921b8,insert,1995245282,0.0,488835,0.008604509898799177,0,1,0.0,6.0,3A,4A,2024-04-14 17:21:21,0.0,0.0,0.0020920502092050207,0.3,False,False,False,False,0,1,normal,immediate,39eda185265e36dfb016493be1b921b8,17179869184.0,0.12182574194680781,0.12170342268574688,
262,2179e73432452ecbe166505cc18a44c8,select,2744247933,2139.0,0,0.006803106434494522,0,1,42780.0,6.0,0A,,2024-04-14 17:21:33,7.794485236841026e-07,1.558897047368205e-05,0.0010460251046025104,0.02,True,True,False,False,1,0,normal,immediate,2179e73432452ecbe166505cc18a44c8,17179869184.0,0.16443205110048242,0.16442363712933813,44919.0
785,c83afa8e7e10b7a495f4326a61c852bb,insert,842776116,0.0,179350,0.0018476699854853035,0,2,0.0,6.0,"8A,3A",1A,2024-04-14 17:21:39,0.0,0.0,0.0,0.11,False,False,False,False,0,1,normal,immediate,c83afa8e7e10b7a495f4326a61c852bb,17179869184.0,0.05131733094599098,0.0515901610771169,
90,2c800f141d10828469c2dadd59def9c8,select,0,221.0,0,0.0,0,2,6630.0,6.0,"0A,8A",,2024-04-14 17:22:13,6.205655477563021e-08,1.8616966432689064e-06,0.0031380753138075313,0.0,False,False,False,True,0,1,incremental,immediate,2c800f141d10828469c2dadd59def9c8,1250000000.0,0.0015541582673727996,0.0010074767428857835,
324,2839e2f0a7b44a068acf75efc269b7f3,insert,1372788208,0.0,179448,0.014129284551912024,0,2,0.0,6.0,"8A,3A",9A,2024-04-14 17:23:32,0.0,0.0,0.0031380753138075313,0.13,False,False,False,False,0,1,normal,immediate,2839e2f0a7b44a068acf75efc269b7f3,17179869184.0,0.0889683607644373,0.08861593332591197,
421,93927b530c9d80f1f31817e8c981234a,insert,6611304048,0.0,166666,0.0076048098601630846,0,2,0.0,6.0,"0A,8A",6A,2024-04-14 17:23:43,0.0,0.0,0.0010460251046025104,0.14,False,False,False,False,0,1,normal,immediate,93927b530c9d80f1f31817e8c981234a,17179869184.0,0.38972904156630245,0.3904984618461946,
714,b23c2690a2af9c09ea746e3cb1525d7a,insert,74525559096,0.0,326522,0.0772501317025532,0,1,0.0,6.0,3A,0A,2024-04-14 17:23:55,0.0,0.0,0.0010460251046025104,0.67,False,False,False,False,1,1,normal,immediate,b23c2690a2af9c09ea746e3cb1525d7a,17179869184.0,4.37885978817489,4.379339967062633,
2c800f141d10828469c2dadd59def9c8,,select,326522,0.020262830378448327,0,0.008397116297353818,0,2,0.6078849113534498,6.0,"0A,3A",,2024-04-14 17:23:55,6.205655477563021e-08,1.8616966432689064e-06,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.004459776251195103,0.004459776251195103,6851.0
7c7483072ac8260be91fe3eebda0e4ab,,select,326522,1.9992546923634935,0,0.010625995408751612,0,1,39.985093847269866,6.0,0A,,2024-04-14 17:23:55,6.1228789862964625e-06,0.00012245757972592923,0.0020920502092050207,0.02,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.005574248891854638,0.005574248891854638,201012.0
3599077bb1b6c644e2c9c48848ad6273,,select,326522,15.47101847929097,0,0.0037093471472155626,0,1,309.4203695858194,6.0,0A,,2024-04-14 17:23:55,4.7381243773133115e-05,0.0009476248754626622,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0021161510867182334,0.0021161510867182334,2734263.0
6f548a390e487af7720fee4d4b771d7d,,select,326522,36.041009541601994,0,0.006549999315489203,0,1,720.82019083204,6.0,0A,,2024-04-14 17:23:55,0.00011037850295417152,0.0022075700590834307,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0035368227467049004,0.0035368227467049004,2182950.0
210106903c7675f75ac1aa3ec4dbcccb,,select,326522,0.028144092971960532,0,0.006010814511076841,0,2,0.844322789158816,6.0,"8A,0A",,2024-04-14 17:23:55,8.619355808172353e-08,2.585806742451706e-06,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0032666255535119264,0.0032666255535119264,8184.0
67d2b9fe020c800f2ee6c2ab6e6af2fc,,select,326522,0.20482647295842757,0,0.004569099016946159,0,1,4.0965294591685515,6.0,0A,,2024-04-14 17:23:55,6.2729761840987e-07,1.25459523681974e-05,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.002545770549557825,0.002545770549557825,26649.0
6e93f3e1b39b855023a58189dc3b750f,,select,326522,3.8661241331712763,0,0.0033767819064871823,0,1,77.32248266342553,6.0,0A,,2024-04-14 17:23:55,1.1840317446209678e-05,0.00023680634892419357,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0019496735041290285,0.0019496735041290285,570948.0
8a2f20e7f227c23f95c4597249ae81d4,,select,326522,0.48271784022744557,0,0.012977209061408222,0,1,9.654356804548911,6.0,0A,,2024-04-14 17:23:55,1.4783623775042587e-06,2.9567247550085174e-05,0.0010460251046025104,0.02,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.006749830240363827,0.006749830240363827,29673.0
cd48e41daec7f6506239e0bf7e48069e,,select,326522,10.791134865341009,0,0.002547468765669022,0,1,215.8226973068202,6.0,0A,,2024-04-14 17:23:55,3.304872218515447e-05,0.0006609744437030895,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0015351332739002486,0.0015351332739002486,832713.0
21a02c48250d27c0ef9c85b49bbf19f1,,select,326522,0.40825611131849154,0,0.0014816477415040261,0,1,8.165122226369832,6.0,0A,,2024-04-14 17:23:55,1.2503173180321435e-06,2.500634636064287e-05,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0010020483294546831,0.0010020483294546831,13125.0
d9b3f8ad7abc2f276e3f02b862ce0311,,select,326522,15.986099136287473,0,0.006023856202290278,0,1,319.72198272574946,6.0,0A,,2024-04-14 17:23:55,4.895871989111752e-05,0.0009791743978223503,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.003273414267610628,0.003273414267610628,1712382.0
f713c6d8aa687efb275fff2facbbdd42,,select,326522,0.8608724537054835,0,0.0038137490538009164,0,2,25.82617361116451,6.0,"3A,0A",,2024-04-14 17:23:55,2.6364914269344286e-06,7.909474280803287e-05,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0021681134765373098,0.0021681134765373098,123783.0
7fc143bdda58003ada1b1b018514114a,,select,326522,0.8064494692246833,0,0.0032978496504186684,0,2,24.1934840767405,6.0,"3A,0A",,2024-04-14 17:23:55,2.469816640914497e-06,7.40944992274349e-05,0.0010460251046025104,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0019101624251561709,0.0019101624251561709,45074.0
dd574a5a4590a485d36a2bf2cacd63ef,,select,326522,0.06175045440378909,0,0.008213281540373618,0,2,1.8525136321136728,6.0,"8A,0A",,2024-04-14 17:23:55,1.8911575453963007e-07,5.673472636188902e-06,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.004367859901598078,0.004367859901598078,4712.0
dc86b7681caafd984fb5fb0c0ca2042b,,select,326522,2.731010113467074,0,0.0075531911380087085,0,1,54.62020226934148,6.0,0A,,2024-04-14 17:23:55,8.363939071385922e-06,0.00016727878142771844,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.00403785904997426,0.00403785904997426,222201.0
ba692d7b790435f1ed5ae528ddf90878,,select,326522,31.246094358227914,0,0.002935580484548784,0,2,937.3828307468375,6.0,"8A,0A",,2024-04-14 17:23:55,9.569368789309117e-05,0.0028708106367927354,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.001729782745414476,0.001729782745414476,848439.0
21facd42cb43296b72c5f6c53cc368ef,,select,326522,0.012731648682667119,0,0.022735508744767065,0,1,0.25463297365334236,6.0,0A,,2024-04-14 17:23:55,3.8991702496821405e-08,7.79834049936428e-07,0.0010460251046025104,0.03,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.011628972186275231,0.011628972186275231,14133.0
9ca9ab7f1f83c94c404737d6968c58bd,,select,326522,141.0153787698226,0,0.0028576802131483952,0,2,4230.461363094679,6.0,"8A,0A",,2024-04-14 17:23:55,0.00043187098807989237,0.012956129642396771,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0016935548879676893,0.0016935548879676893,920483.0
bcd58dbb05065b2ab32c52acaf261866,,select,326522,0.13393753248955512,0,0.04690483637246059,0,1,2.6787506497911022,6.0,0A,,2024-04-14 17:23:55,4.101945121295199e-07,8.2038902425904e-06,0.0010460251046025104,0.07,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.023713638036380838,0.023713638036380838,394842.0
c86fbde9a005e2bd76de20f92c3a5e33,,select,326522,13.0531816915954,0,0.0015422035284539722,0,1,261.063633831908,6.0,0A,,2024-04-14 17:23:55,3.997642330867568e-05,0.0007995284661735136,0.0010460251046025104,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0010325386576794048,0.0010325386576794048,976311.0
587eb55803cc533074c12f2f839b87ed,,select,326522,0.028376341630871313,0,0.03529713130299571,0,1,0.5675268326174263,6.0,0A,,2024-04-14 17:23:55,8.690483835965513e-08,1.7380967671931027e-06,0.0020920502092050207,0.05,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.017909783728220392,0.017909783728220392,51660.0
7d7d23d8779f3461ac699f71b28ea595,,select,326522,20.261161188666627,0,0.006949794923442864,0,1,405.22322377333256,6.0,0A,,2024-04-14 17:23:55,6.2051442747094e-05,0.00124102885494188,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0037364554492294016,0.0037364554492294016,4413360.0
7625b8fa4d2655f24836b885b2a13920,,select,326522,3.055437615104408,0,0.003944146802294562,0,2,91.66312845313222,6.0,"3A,0A",,2024-04-14 17:23:55,9.357524500965962e-06,0.0002807257350289788,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0022333667760001358,0.0022333667760001358,157077.0
4e1f9cee17b05a5f64265aaabd409466,,select,326522,0.48033391898418215,0,0.002615773479256269,0,2,14.410017569525465,6.0,"0A,8A",,2024-04-14 17:23:55,1.4710614261341722e-06,4.4131842784025166e-05,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0015691162519093252,0.0015691162519093252,99293.0
4a4ca903fe2a87e783078e49b0141fc8,,select,326522,0.9140321491986957,0,0.007436547391771939,0,1,18.280642983973916,6.0,0A,,2024-04-14 17:23:55,2.799297288386987e-06,5.598594576773974e-05,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.003979506651626076,0.003979506651626076,299292.0
9f2cb93dbe6552b82455f24f3d6bede7,,select,326522,0.0900202264138219,0,0.007062919683151242,0,1,1.8004045282764383,6.0,0A,,2024-04-14 17:23:55,2.7569421482724566e-07,5.513884296544914e-06,0.0041841004184100415,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.003792678953915425,0.003792678953915425,7791.0
24d14552a9102c75136bf0ef4fdcdfce,,select,326522,22.91919839265566,0,0.0019431036779202198,0,1,458.3839678531132,6.0,0A,,2024-04-14 17:23:55,7.019189638877521e-05,0.0014038379277755042,0.0010460251046025104,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0012331544814931064,0.0012331544814931064,632751.0
b92ebd439b6869131bc50bafa156e483,,select,326522,0.01376059786437535,0,0.010580028471857808,0,2,0.4128179359312605,6.0,"0A,3A",,2024-04-14 17:23:55,4.2142942479757414e-08,1.2642882743927223e-06,0.005230125523012552,0.02,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0055512321771917315,0.0055512321771917315,10943.0
06e2ea3b828f1346bb056af1cafa9ea8,,select,326522,1.7369609788360634,0,0.0011715166908827953,0,2,52.1088293650819,6.0,"8A,0A",,2024-04-14 17:23:55,5.319583301695026e-06,0.0001595874990508508,0.0041841004184100415,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0008470190220736727,0.0008470190220736727,19344.0
835a01daca406a040afb20c67f4e4180,,select,326522,8.449002989349406,0,0.009304475413725073,0,1,168.98005978698808,6.0,0A,,2024-04-14 17:23:55,2.5875754127897677e-05,0.0005175150825579535,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.004913597250112757,0.004913597250112757,144039.0
b6936c83e297f03bee95f99fdd654a7f,,select,326522,64.30822931705633,0,0.0030418626297518524,0,1,1286.1645863411268,6.0,0A,,2024-04-14 17:23:55,0.0001969491468172323,0.0039389829363446465,0.0010460251046025104,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0017832292931284528,0.0017832292931284528,9170028.0
923cd5ca205fd127c51551d32e20fca8,,select,326522,0.6238805898222084,0,0.009921329422585334,0,2,18.71641769466625,6.0,"0A,8A",,2024-04-14 17:23:55,1.9106847006394927e-06,5.732054101918478e-05,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.005221897783531295,0.005221897783531295,567052.0
9b35df51e57ce5f0d761b0213aa69df1,,select,326522,0.3484068275229508,0,0.01780940141553181,0,1,6.9681365504590165,6.0,0A,,2024-04-14 17:23:55,1.0670240520484097e-06,2.1340481040968193e-05,0.0010460251046025104,0.03,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.009165924161000608,0.009165924161000608,352380.0
e37d5472942a23ad6343e69798e7c089,,select,326522,0.9918776555448192,0,0.005146917445173644,0,1,19.837553110896383,6.0,0A,,2024-04-14 17:23:55,3.037705439586978e-06,6.075410879173956e-05,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.002834692986131435,0.002834692986131435,79758.0
044fb625f7369dbfd1ad466fb7d351d6,,select,326522,20.931250762888677,0,0.009644653027665564,0,2,627.9375228866603,6.0,"0A,8A",,2024-04-14 17:23:55,6.410364619501497e-05,0.0019231093858504491,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.005084063208851702,0.005084063208851702,11181886.0
c9635b6cbb7a525e53714d23ff333d32,,select,326522,0.061126446629871406,0,0.009166832398130379,0,2,1.8337933988961421,6.0,"3A,0A",,2024-04-14 17:23:55,1.872046803274248e-07,5.616140409822744e-06,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.004844635315001067,0.004844635315001067,32302.0
e9b6f5fb4f5f5fdd8b15321d9dcb1ea4,,select,326522,2.5883029154848236,0,0.0030223718897156517,0,1,51.76605830969647,6.0,0A,,2024-04-14 17:23:55,7.926886750310311e-06,0.00015853773500620622,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.001772447028346806,0.001772447028346806,202188.0
10536673c9dfc75e3e890563e319583d,,select,326522,1.2441696592353164,0,0.0012715474070276425,0,1,24.883393184706332,6.0,0A,,2024-04-14 17:23:55,3.8103700799190146e-06,7.62074015983803e-05,0.0020920502092050207,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0008970122055640964,0.0008970122055640964,39921.0
1ab1a5886996556d5489cec8ca89ce50,,select,326522,0.06472070025420706,0,0.006437162215039687,0,1,1.2944140050841415,6.0,0A,,2024-04-14 17:23:55,1.9821237237983067e-07,3.9642474475966135e-06,0.0020920502092050207,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.003479799794827608,0.003479799794827608,22449.0
f11d23be8b2b43cd631fcb37b32ec3bd,,select,326522,14.306418402130069,0,0.0031426382126594444,0,2,429.192552063902,6.0,"0A,3A",,2024-04-14 17:23:55,4.381456196559518e-05,0.0013144368589678552,0.0010460251046025104,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.001832891505506095,0.001832891505506095,928605.0
48d7d15da8c87aeac9ff7a3a560fe193,,select,326522,0.10589814329773126,0,0.009887561821525233,0,2,3.1769442989319376,6.0,"3A,0A",,2024-04-14 17:23:55,3.243216178319723e-07,9.72964853495917e-06,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.00520500113703657,0.00520500113703657,72633.0
3179ca071dd1592be51ac524073d7c3d,,select,326522,1.713241502810498,0,0.009520057287554293,0,1,34.26483005620996,6.0,0A,,2024-04-14 17:23:55,5.2469404904125845e-06,0.0001049388098082517,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0050212750262343935,0.0050212750262343935,96033.0
53473be2038750612d8e9a90b336d5a1,,select,326522,67.23786706899065,0,0.0019858233157280724,0,1,1344.757341379813,6.0,0A,,2024-04-14 17:23:55,0.0002059213990756845,0.00411842798151369,0.0031380753138075313,0.0,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0012552588540307953,0.0012552588540307953,660303.0
f23bc6c7d69a8a88e600d5082c2d80a2,,select,326522,0.010352751573075539,0,0.03296265815845761,0,2,0.31058254719226613,6.0,"0A,8A",,2024-04-14 17:23:55,3.170613794193206e-08,9.511841382579616e-07,0.0010460251046025104,0.05,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.016742546935977043,0.016742546935977043,28148.0
dc16417ab87b2a0777293d4fbc06ed9c,,select,326522,0.03686230471758741,0,0.029550380368496845,0,2,1.1058691415276225,6.0,"0A,8A",,2024-04-14 17:23:55,1.1289378577121117e-07,3.3868135731363354e-06,0.0041841004184100415,0.04,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.01503640869843358,0.01503640869843358,99417.0
21f99ca14b63583ac253750700c2e77c,,select,326522,3.31505893825307,0,0.012291338971118317,0,2,99.4517681475921,6.0,"3A,0A",,2024-04-14 17:23:55,1.015263577416857e-05,0.0003045790732250571,0.0010460251046025104,0.02,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.006406969299020827,0.006406969299020827,3498288.0
19ec2131c41be89c071fbfe58a5e1cad,,select,326522,0.24491608072259435,0,0.011752004126324034,0,1,4.898321614451887,6.0,0A,,2024-04-14 17:23:55,7.50075280448467e-07,1.500150560896934e-05,0.0010460251046025104,0.02,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.006137223777752174,0.006137223777752174,116613.0
2179e73432452ecbe166505cc18a44c8,,select,326522,0.25450709085038054,0,0.006803106434494522,0,1,5.090141817007611,6.0,0A,,2024-04-14 17:23:55,7.794485236841026e-07,1.558897047368205e-05,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,b23c2690a2af9c09ea746e3cb1525d7a,1250000000.0,0.0036627750929663873,0.0036627750929663873,44919.0
45,1ab1404cd61c76351db9b3254c234aeb,insert,29159230878,0.0,455390,0.034684093835016264,0,1,0.0,6.0,3A,3A,2024-04-14 17:24:49,0.0,0.0,0.0020920502092050207,0.45,False,False,False,False,1,1,normal,immediate,1ab1404cd61c76351db9b3254c234aeb,17179869184.0,1.717375809272025,1.718055998190773,
2c800f141d10828469c2dadd59def9c8,,select,455390,0.028259934479274242,0,0.008397116297353818,0,2,0.8477980343782273,6.0,"0A,3A",,2024-04-14 17:24:49,6.205655477563021e-08,1.8616966432689064e-06,0.0031380753138075313,0.01,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.004562870849523284,0.004562870849523284,6851.0
786123a40229d18deef29222cc49a1c9,,select,455390,0.13254011300033106,0,0.01720347102517239,0,1,2.650802260006621,6.0,3A,,2024-04-14 17:24:49,2.910474823784691e-07,5.820949647569382e-06,0.0010460251046025104,0.03,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.008966049739260094,0.008966049739260094,62559.0
3c8d6986a54871b0ebfaf7d70c792b00,,select,455390,172.36019990581926,0,0.01007893106905082,0,1,3447.2039981163853,6.0,3A,,2024-04-14 17:24:49,0.0003784892068464816,0.007569784136929632,0.0031380753138075313,0.02,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.005406673185883828,0.005406673185883828,72069228.0
44484f4f8d3a5ddd885b750379a3c341,,select,455390,0.12252125243985276,0,0.018619792737408946,0,1,2.4504250487970554,6.0,3A,,2024-04-14 17:24:49,2.6904686629010905e-07,5.380937325802181e-06,0.0020920502092050207,0.03,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.009674210427061514,0.009674210427061514,62160.0
211ddd47f69a4d0a9c127eac7f23d9ec,,select,455390,1.509756324722953,0,0.011586728745372166,0,1,30.19512649445906,6.0,3A,,2024-04-14 17:24:49,3.315304079410951e-06,6.630608158821902e-05,0.0020920502092050207,0.02,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.006157701736592339,0.006157701736592339,456309.0
7e010752dbf1d30944316010008eb5f1,,select,455390,0.7609991075265296,0,0.007601851216432056,0,1,15.21998215053059,6.0,3A,,2024-04-14 17:24:49,1.671093145494037e-06,3.342186290988074e-05,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.004165250393001035,0.004165250393001035,141036.0
d12a18f8fb0a526a051915d6fbf125a3,,select,455390,15.48037556299989,0,0.005850526289587636,0,2,464.41126688999674,6.0,"3A,8A",,2024-04-14 17:24:49,3.399366600715846e-05,0.0010198099802147538,0.0010460251046025104,0.01,True,True,False,False,0,0,incremental,triggered_by_write,1ab1404cd61c76351db9b3254c234aeb,1250000000.0,0.00328995905810778,0.00328995905810778,3491685.0
